frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
527,0,4046572694,82.81497955322266,1.3802496194839478,8686.3037109375,10.0,0.6104856729507446,14,200,1
537,0,4146548642,83.71497344970703,1.395249605178833,8939.0966796875,10.0,0.6104856729507446,14,200,1
547,0,4246539729,83.98564910888672,1.3997608423233032,9850.1982421875,10.0,0.6104856729507446,14,200,1
557,0,51592578,84.00369262695312,1.4000616073608398,9725.939453125,10.0,0.6104856729507446,14,200,1
567,0,151577120,83.98564910888672,1.3997608423233032,10006.8779296875,10.0,0.6104856729507446,14,200,1
577,0,251718544,84.00369262695312,1.4000616073608398,10884.05078125,10.0,0.6104856729507446,14,200,1
587,0,351701525,83.98564910888672,1.3997608423233032,8173.87841796875,10.0,0.6104856729507446,14,200,1
597,0,451659318,84.00369262695312,1.4000616073608398,8147.90966796875,10.0,0.6104856729507446,14,200,1
607,0,551665365,84.02174377441406,1.4003623723983765,5418.07470703125,10.0,0.6104856729507446,14,200,1
617,0,651701388,83.12174224853516,1.3853623867034912,10459.537109375,10.0,0.6104856729507446,14,200,1
627,0,751684590,82.22174072265625,1.370362401008606,8801.8125,10.0,0.6104856729507446,14,200,1
637,0,851651915,81.32174682617188,1.3553624153137207,7982.00244140625,10.0,0.6104856729507446,14,200,1
647,0,951607997,80.42174530029297,1.3403624296188354,8007.04736328125,10.0,0.6104856729507446,14,200,1
657,0,1051539324,79.52174377441406,1.3253624439239502,10254.7109375,10.0,0.6104856729507446,14,200,1
667,0,1151546548,78.62174987792969,1.310362458229065,10748.947265625,10.0,0.6104856729507446,14,200,1
677,0,1251552394,77.72174835205078,1.2953624725341797,10357.099609375,10.0,0.6104856729507446,14,200,1
687,0,1351536064,76.82174682617188,1.2803624868392944,10218.9091796875,10.0,0.6104856729507446,14,200,1
697,0,1451536806,77.72174835205078,1.2953624725341797,8162.1865234375,10.0,0.6104856729507446,14,200,1
707,0,1551527566,76.82174682617188,1.2803624868392944,9191.8779296875,10.0,0.6104856729507446,14,200,1
717,0,1651511485,75.9217529296875,1.2653625011444092,11009.419921875,10.0,0.6104856729507446,14,200,1
727,0,1751484673,75.0217514038086,1.250362515449524,10601.2978515625,10.0,0.6104856729507446,14,200,1
737,0,1851471958,75.00370788574219,1.2500617504119873,10699.7333984375,10.0,0.6104856729507446,14,200,1
747,0,1951476069,75.0217514038086,1.250362515449524,10348.126953125,10.0,0.6104856729507446,14,200,1
757,0,2051533369,75.00370788574219,1.2500617504119873,9238.974609375,10.0,0.6104856729507446,14,200,1
767,0,2151514443,75.90370178222656,1.2650617361068726,8677.2939453125,10.0,0.6104856729507446,14,200,1
777,0,2251500231,76.80370330810547,1.2800617218017578,10101.353515625,10.0,0.6104856729507446,14,200,1
787,0,2351542924,77.70370483398438,1.295061707496643,10261.9638671875,10.0,0.6104856729507446,14,200,1
797,0,2451564416,77.97438049316406,1.2995729446411133,10068.625,10.0,0.6104856729507446,14,200,1
807,0,2551569213,78.02851104736328,1.3004752397537231,11194.0009765625,10.0,0.6104856729507446,14,200,1
817,0,2651551240,78.01046752929688,1.3001744747161865,11438.9921875,10.0,0.6104856729507446,14,200,1
827,0,2751545917,77.99242401123047,1.29987370967865,11516.4697265625,10.0,0.6104856729507446,14,200,1
837,0,2851566895,78.01046752929688,1.3001744747161865,10097.98828125,10.0,0.6104856729507446,14,200,1
847,0,2951661376,78.02851104736328,1.3004752397537231,12417.86328125,10.0,0.6104856729507446,14,200,1
857,0,3051611883,77.1285171508789,1.285475254058838,9914.6435546875,10.0,0.6104856729507446,14,200,1
867,0,3151585675,77.97663879394531,1.2996106147766113,13926.71875,10.0,0.6104856729507446,14,200,1
877,0,3251653128,77.0766372680664,1.284610629081726,12006.1005859375,10.0,0.6104856729507446,14,200,1
887,0,3351565612,76.1766357421875,1.2696106433868408,12577.28515625,10.0,0.6104856729507446,14,200,1
897,0,3451546402,75.27664184570312,1.2546106576919556,11952.2958984375,10.0,0.6104856729507446,14,200,1
907,0,3551541289,75.00596618652344,1.2500994205474854,10101.216796875,10.0,0.6104856729507446,14,200,1
917,0,3651507120,75.02400970458984,1.250400185585022,10908.232421875,10.0,0.6104856729507446,14,200,1
927,0,3751523463,75.00596618652344,1.2500994205474854,11155.208984375,10.0,0.6104856729507446,14,200,1
937,0,3851483249,74.98792266845703,1.2497986555099487,11176.142578125,10.0,0.6104856729507446,14,200,1
947,0,3951618716,74.9698715209961,1.249497890472412,10516.0458984375,10.0,0.6104856729507446,14,200,1
957,0,4051621738,75.02400970458984,1.250400185585022,10059.8349609375,10.0,0.6104856729507446,14,200,1
967,0,4151614641,75.00596618652344,1.2500994205474854,9934.4892578125,10.0,0.6104856729507446,14,200,1
977,0,4251547305,74.98792266845703,1.2497986555099487,10715.732421875,10.0,0.6104856729507446,14,200,1
987,0,56571713,75.8879165649414,1.264798641204834,13061.640625,10.0,0.6104856729507446,14,200,1
997,0,156532912,75.00370788574219,1.2500617504119873,12032.8291015625,10.0,0.6104856729507446,14,200,1
1007,0,256661921,75.0217514038086,1.250362515449524,12961.6591796875,10.0,0.6104856729507446,14,200,1
1017,0,356663859,75.00370788574219,1.2500617504119873,12061.2490234375,10.0,0.6104856729507446,14,200,1
1027,0,456556990,74.98565673828125,1.2497609853744507,13254.33984375,10.0,0.6104856729507446,14,200,1
1037,0,556557596,75.00370788574219,1.2500617504119873,13751.341796875,10.0,0.6104856729507446,14,200,1
1047,0,656550506,75.0217514038086,1.250362515449524,12875.8642578125,10.0,0.6104856729507446,14,200,1
1057,0,756553983,75.00370788574219,1.2500617504119873,13221.3974609375,10.0,0.6104856729507446,14,200,1
1067,0,856545075,74.98565673828125,1.2497609853744507,12774.2255859375,10.0,0.6104856729507446,14,200,1
1077,0,956509733,75.00370788574219,1.2500617504119873,12576.3828125,10.0,0.6104856729507446,14,200,1
1087,0,1056545008,75.0217514038086,1.250362515449524,12687.9521484375,10.0,0.6104856729507446,14,200,1
1097,0,1156517061,75.00370788574219,1.2500617504119873,12713.7294921875,10.0,0.6104856729507446,14,200,1
1107,0,1256524024,74.98565673828125,1.2497609853744507,12755.287109375,10.0,0.6104856729507446,14,200,1
1117,0,1356526105,75.00370788574219,1.2500617504119873,12568.2392578125,10.0,0.6104856729507446,14,200,1
1127,0,1456519112,75.0217514038086,1.250362515449524,13446.447265625,10.0,0.6104856729507446,14,200,1
1137,0,1556524929,75.00370788574219,1.2500617504119873,13172.193359375,10.0,0.6104856729507446,14,200,1
1147,0,1656522032,74.98565673828125,1.2497609853744507,13466.8828125,10.0,0.6104856729507446,14,200,1
1157,0,1756557161,75.00370788574219,1.2500617504119873,14605.4560546875,10.0,0.6104856729507446,14,200,1
1167,0,1856532084,75.0217514038086,1.250362515449524,14719.962890625,10.0,0.6104856729507446,14,200,1
1177,0,1956529568,75.00370788574219,1.2500617504119873,14629.1181640625,10.0,0.6104856729507446,14,200,1
1187,0,2056509543,74.98565673828125,1.2497609853744507,14560.4794921875,10.0,0.6104856729507446,14,200,1
1197,0,2156520534,75.00370788574219,1.2500617504119873,14013.458984375,10.0,0.6104856729507446,14,200,1
1207,0,2256507229,75.0217514038086,1.250362515449524,14192.255859375,10.0,0.6104856729507446,14,200,1
1217,0,2356498514,75.00370788574219,1.2500617504119873,13863.9140625,10.0,0.6104856729507446,14,200,1
1227,0,2456494769,74.98565673828125,1.2497609853744507,14241.2607421875,10.0,0.6104856729507446,14,200,1
1237,0,2556536191,75.00370788574219,1.2500617504119873,14054.064453125,10.0,0.6104856729507446,14,200,1
1247,0,2656498213,75.0217514038086,1.250362515449524,12885.8486328125,10.0,0.6104856729507446,14,200,1
1257,0,2756530377,75.00370788574219,1.2500617504119873,12384.1728515625,10.0,0.6104856729507446,14,200,1
1267,0,2856573800,75.90370178222656,1.2650617361068726,12281.74609375,10.0,0.6104856729507446,14,200,1
1277,0,2956573846,76.80370330810547,1.2800617218017578,8418.12109375,10.0,0.6104856729507446,14,200,1
1287,0,3056584587,77.70370483398438,1.295061707496643,12722.419921875,10.0,0.6104856729507446,14,200,1
1297,0,3156582778,78.60369873046875,1.3100616931915283,11740.4970703125,10.0,0.6104856729507446,14,200,1
1307,0,3256581999,79.50370025634766,1.3250616788864136,12475.189453125,10.0,0.6104856729507446,14,200,1
1317,0,3356592101,80.40370178222656,1.3400616645812988,12057.5302734375,10.0,0.6104856729507446,14,200,1
1327,0,3456603982,81.30369567871094,1.355061650276184,10890.0986328125,10.0,0.6104856729507446,14,200,1
1337,0,3556616151,82.20369720458984,1.3700616359710693,10488.8525390625,10.0,0.6104856729507446,14,200,1
1347,0,3656779228,83.10369873046875,1.3850616216659546,11927.5693359375,10.0,0.6104856729507446,14,200,1
1357,0,3756722296,83.98789978027344,1.3997983932495117,11292.373046875,10.0,0.6104856729507446,14,200,1
1367,0,3856652388,84.00595092773438,1.4000991582870483,11250.9013671875,10.0,0.6104856729507446,14,200,1
1377,0,3956623959,83.98789978027344,1.3997983932495117,11658.3935546875,10.0,0.6104856729507446,14,200,1
1387,0,4056619229,84.00595092773438,1.4000991582870483,12131.369140625,10.0,0.6104856729507446,14,200,1
1397,0,4156799104,83.98789978027344,1.3997983932495117,11378.4580078125,10.0,0.6104856729507446,14,200,1
1407,0,4256692747,84.00595092773438,1.4000991582870483,10047.345703125,10.0,0.6104856729507446,14,200,1
1417,0,61709070,84.02399444580078,1.400399923324585,9955.8974609375,10.0,0.6104856729507446,14,200,1
1427,0,161652442,83.12399291992188,1.3853999376296997,10971.1064453125,10.0,0.6104856729507446,14,200,1
1437,0,261688524,82.2239990234375,1.3703999519348145,10575.6640625,10.0,0.6104856729507446,14,200,1
1447,0,361660076,81.3239974975586,1.3553999662399292,11541.751953125,10.0,0.6104856729507446,14,200,1
1457,0,461678950,80.98114013671875,1.3496856689453125,10968.4775390625,10.0,0.6104856729507446,14,200,1
1467,0,561665297,81.0352783203125,1.3505879640579224,12472.767578125,10.0,0.6104856729507446,14,200,1
1477,0,661646363,80.98114013671875,1.3496856689453125,12260.615234375,10.0,0.6104856729507446,14,200,1
1487,0,761583453,80.08113861083984,1.3346856832504272,10738.4052734375,10.0,0.6104856729507446,14,200,1
1497,0,861635363,80.98114013671875,1.3496856689453125,12357.2255859375,10.0,0.6104856729507446,14,200,1
1507,0,961733574,80.08113861083984,1.3346856832504272,11949.009765625,10.0,0.6104856729507446,14,200,1
1517,0,1061853786,80.98114013671875,1.3496856689453125,10072.357421875,10.0,0.6104856729507446,14,200,1
1527,0,1161753315,81.0352783203125,1.3505879640579224,9818.078125,10.0,0.6104856729507446,14,200,1
