frame_number,subframe_number,time_cpu_cycles,guide_freq,vme_guide_freq,coarse_freq,runner_up_freq,fine_freq,tracked_freq,coarse_peak_mag,runner_up_peak_mag,fine_peak_mag,tracked_peak_mag,signal_power,competition_ratio,guide_vme_gap_hz,coarse_fine_gap_hz,tracked_fine_gap_hz,vme_last_rel_err,estimate_seq,inter_frame_proc_time_usec,inter_frame_proc_margin_usec,tx_write_time_usec,tx_overwrite_count,vme_iterations,track_selected,step_limited,valid
967,0,4151614641,1.2261306047439575,1.25,1.2512562274932861,1.2814069986343384,1.2500994205474854,1.2500994205474854,19.71009635925293,4.360881328582764,19.738971710205078,19.738971710205078,0.000986913568340242,0.22125114500522614,0.02386939525604248,0.0011568069458007812,0.0,3.7328920399204435e-08,57,5340,31118,2131,0,4,1,0,1
977,0,4251547305,1.2261306047439575,1.2499998807907104,1.2512562274932861,1.2814069986343384,1.2497986555099487,1.2497986555099487,23.003841400146484,4.877834320068359,23.08036231994629,23.08036231994629,0.0011538760736584663,0.2120443433523178,0.02386927604675293,0.0014575719833374023,0.0,1.8217024333466725e-08,58,5063,31615,2131,0,4,1,0,1
987,0,56571713,1.3015074729919434,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.264798641204834,1.3000242710113525,37.5574836730957,8.03748893737793,37.649574279785156,37.649574279785156,0.0018824535654857755,0.2140049934387207,0.001507401466369629,0.036708831787109375,0.035225629806518555,1.4832655936825034e-11,59,4989,31670,2131,0,3,1,1,1
997,0,156532912,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,30.16303253173828,6.690752983093262,30.204370498657227,30.204370498657227,0.0015101636527106166,0.22181963920593262,0.0037688016891479492,0.0011944770812988281,0.0,1.1017103895838432e-10,60,4926,31686,2131,0,3,1,0,1
1007,0,256661921,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,36.780033111572266,8.22022533416748,36.822364807128906,36.822364807128906,0.0018408681498840451,0.2234969586133957,0.0037688016891479492,0.000893712043762207,0.0,5.293148211404919e-11,61,5497,31302,2131,0,3,1,0,1
1017,0,356663859,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,30.322093963623047,6.608458042144775,30.385833740234375,30.385833740234375,0.0015192939899861813,0.217942014336586,0.008793950080871582,0.0011944770812988281,0.0,7.745598051833724e-10,62,5519,31211,2131,0,3,1,0,1
1027,0,456556990,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,39.15695571899414,8.312657356262207,39.287044525146484,39.287044525146484,0.0019640892278403044,0.2122906893491745,0.008793950080871582,0.0014952421188354492,0.0,3.39834604901057e-10,63,5059,31266,2131,0,3,1,0,1
1037,0,556557596,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,43.919315338134766,9.555720329284668,44.01410675048828,44.01410675048828,0.0022007133811712265,0.21757443249225616,0.0037688016891479492,0.0011944770812988281,0.0,3.267299972242732e-11,64,5069,31363,2131,0,3,1,0,1
1047,0,656550506,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,36.097171783447266,8.079850196838379,36.137237548828125,36.137237548828125,0.0018065873300656676,0.22383609414100647,0.0012562274932861328,0.000893712043762207,0.0,5.747409492773414e-12,65,5051,31756,2131,0,3,1,0,1
1057,0,756553983,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,38.93166732788086,8.508481979370117,39.008827209472656,39.008827209472656,0.0019504314986988902,0.21854913234710693,0.006281375885009766,0.0011944770812988281,0.0,2.2491362938747983e-10,66,5058,31615,2131,0,3,1,0,1
1067,0,856545075,1.2562813758850098,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,35.23182678222656,7.478871822357178,35.349021911621094,35.349021911621094,0.0017672143876552582,0.21227601170539856,0.006281256675720215,0.0014952421188354492,0.0,2.807178656194509e-10,67,5021,31567,2131,0,3,1,0,1
1077,0,956509733,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,33.80815505981445,7.349496364593506,33.88239669799805,33.88239669799805,0.0016941290814429522,0.21738827228546143,0.006281375885009766,0.0011944770812988281,0.0,3.0627478331268776e-10,68,4853,31736,2131,0,3,1,0,1
1087,0,1056545008,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,34.65651321411133,7.754859447479248,34.695152282714844,34.695152282714844,0.0017344957450404763,0.22376340627670288,0.0012562274932861328,0.000893712043762207,0.0,6.6037991047762645e-12,69,5021,31750,2131,0,3,1,0,1
1097,0,1156517061,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,34.827796936035156,7.605522632598877,34.89759063720703,34.89759063720703,0.0017448742873966694,0.2183750718832016,0.0012562274932861328,0.0011944770812988281,0.0,6.493936464957439e-12,70,4884,31825,2131,0,3,1,0,1
1107,0,1256524024,1.2512562274932861,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,35.087242126464844,7.444612503051758,35.204254150390625,35.204254150390625,0.0017599734710529447,0.21217434108257294,0.001256108283996582,0.0014952421188354492,0.0,6.753900390343848e-12,71,4923,31705,2131,0,3,1,0,1
1117,0,1356526105,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,33.74897766113281,7.332146167755127,33.82341766357422,33.82341766357422,0.0016911819111555815,0.2172553539276123,0.006281375885009766,0.0011944770812988281,0.0,2.943335852823026e-10,72,4922,31679,2131,0,3,1,0,1
1127,0,1456519112,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,40.97715377807617,9.163127899169922,41.0230712890625,41.0230712890625,0.002050848212093115,0.22361552715301514,0.0012562274932861328,0.000893712043762207,0.0,5.349074481963978e-12,73,4903,31697,2131,0,3,1,0,1
1137,0,1556524929,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,38.501380920410156,8.373600006103516,38.58420944213867,38.58420944213867,0.0019292166689410806,0.21748830378055573,0.0012562274932861328,0.0011944770812988281,0.0,5.430069588419073e-12,74,4918,31757,2131,0,3,1,0,1
1147,0,1656522032,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,41.08074188232422,8.721214294433594,41.215660095214844,41.215660095214844,0.0020605195313692093,0.21229447424411774,0.0012562274932861328,0.0014952421188354492,0.0,6.459946726850019e-12,75,4914,31718,2131,0,3,1,0,1
1157,0,1756557161,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,54.05291748046875,11.875730514526367,54.14639663696289,54.14639663696289,0.0027072718366980553,0.21970564126968384,0.0012562274932861328,0.0011944770812988281,0.0,6.6443439292185325e-12,76,5054,31575,2131,0,3,1,0,1
1167,0,1856532084,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,55.671722412109375,12.434896469116211,55.735198974609375,55.735198974609375,0.002786368364468217,0.2233610898256302,0.0012562274932861328,0.000893712043762207,0.0,6.38343327849511e-12,77,4948,31737,2131,0,3,1,0,1
1177,0,1956529568,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,54.34389114379883,11.716898918151855,54.47860336303711,54.47860336303711,0.0027239841874688864,0.21560655534267426,0.0012562274932861328,0.0011944770812988281,0.0,6.9396376665975534e-12,78,4948,31681,2131,0,3,1,0,1
1187,0,2056509543,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,53.3445930480957,11.326868057250977,53.51824951171875,53.51824951171875,0.002675582654774189,0.21233394742012024,0.0012562274932861328,0.0014952421188354492,0.0,6.729702298896578e-12,79,4861,31772,2131,0,3,1,0,1
1197,0,2156520534,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,46.73817443847656,10.295282363891602,46.81389617919922,46.81389617919922,0.0023406383115798235,0.2202756702899933,0.0012562274932861328,0.0011944770812988281,0.0,6.690347928439699e-12,80,4909,31759,2131,0,3,1,0,1
1207,0,2256507229,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,48.801048278808594,10.885200500488281,48.85871505737305,48.85871505737305,0.0024426321033388376,0.22305259108543396,0.006281375885009766,0.000893712043762207,0.0,1.2750486777513004e-10,81,4849,31732,2131,0,3,1,0,1
1217,0,2356498514,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,45.0751953125,9.698426246643066,45.190635681152344,45.190635681152344,0.0022595871705561876,0.2151610404253006,0.006281375885009766,0.0011944770812988281,0.0,1.1844281111450528e-10,82,4802,31751,2131,0,3,1,0,1
1227,0,2456494769,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2497609853744507,1.2497609853744507,49.29049301147461,10.485970497131348,49.4464111328125,49.4464111328125,0.0024720528163015842,0.21273820102214813,0.006281375885009766,0.0014952421188354492,0.0,1.3091255857133888e-10,83,4791,31773,2131,0,3,1,0,1
1237,0,2556536191,1.2562813758850098,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,47.19635772705078,10.41318130493164,47.269752502441406,47.269752502441406,0.002363421954214573,0.2206352800130844,0.006281375885009766,0.0011944770812988281,0.0,1.241659136619333e-10,84,4970,31787,2131,0,3,1,0,1
1247,0,2656498213,1.2562813758850098,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.250362515449524,1.250362515449524,36.17401885986328,8.039198875427246,36.22100830078125,36.22100830078125,0.001810913672670722,0.22223681211471558,0.006281256675720215,0.000893712043762207,0.0,1.3616958949302926e-10,85,4804,31784,2131,0,3,1,0,1
1257,0,2756530377,1.2613065242767334,1.25,1.2512562274932861,1.2814069986343384,1.2500617504119873,1.2500617504119873,32.43986892700195,6.979267120361328,32.523502349853516,32.523502349853516,0.0016262149438261986,0.21514473855495453,0.011306524276733398,0.0011944770812988281,0.0,5.553947857173114e-10,86,4948,31679,2131,0,3,1,0,1
1267,0,2856573800,1.4070351123809814,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.2650617361068726,1.3700617551803589,31.687164306640625,9.636685371398926,31.823070526123047,8.02077579498291,0.0015910867368802428,0.3041195273399353,0.007035017013549805,0.1369483470916748,0.10500001907348633,8.445255605948887e-11,87,4992,31683,2131,0,3,0,1,1
1277,0,2956573846,1.4070351123809814,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.2800617218017578,1.3850617408752441,25.586570739746094,8.104055404663086,19.2625675201416,19.2625675201416,0.0012882265727967024,0.3167308270931244,0.007035017013549805,0.12194836139678955,0.10500001907348633,1.89176563303306e-10,88,4947,31673,2131,0,3,1,1,1
1287,0,3056584587,1.4070351123809814,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.295061707496643,1.4000617265701294,34.81300735473633,10.587013244628906,34.96177291870117,34.96177291870117,0.0017480440437793732,0.3041108548641205,0.007035017013549805,0.1069483757019043,0.10500001907348633,2.2051940828937688e-10,89,4966,31632,2131,0,3,1,1,1
1297,0,3156582778,1.3969849348068237,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3100616931915283,1.400024175643921,28.27224349975586,8.771418571472168,28.42925453186035,28.42925453186035,0.0014214692637324333,0.31024840474128723,0.00301516056060791,0.09194839000701904,0.08996248245239258,3.8511745875657866e-11,90,4915,31726,2131,0,3,1,1,1
1307,0,3256581999,1.3969849348068237,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3250616788864136,1.3999865055084229,32.95738220214844,10.301002502441406,33.157161712646484,33.157161712646484,0.0016578483628109097,0.3125552535057068,0.00301516056060791,0.07694840431213379,0.07492482662200928,3.4246237790025447e-11,91,4880,31738,2131,0,3,1,1,1
1317,0,3356592101,1.3919597864151,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3400616645812988,1.400550365447998,30.244598388671875,9.157453536987305,30.36322021484375,30.36322021484375,0.001518195727840066,0.30277979373931885,0.008040308952331543,0.061948418617248535,0.06048870086669922,5.02365038457242e-10,92,4885,31788,2131,0,3,1,1,1
1327,0,3456603982,1.3919597864151,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.355061650276184,1.3999112844467163,23.739261627197266,7.52496337890625,23.906597137451172,23.906597137451172,0.0011952598579227924,0.3169838786125183,0.008040308952331543,0.04694843292236328,0.04484963417053223,6.136412489254894e-10,93,4899,31744,2131,0,3,1,1,1
1337,0,3556616151,1.3919597864151,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3700616359710693,1.4004751443862915,21.96693229675293,6.662532806396484,22.055788040161133,22.055788040161133,0.0011027836007997394,0.30329829454421997,0.008040308952331543,0.03194844722747803,0.030413508415222168,6.819528275414655e-10,94,4909,31712,2131,0,3,1,1,1
1347,0,3656779228,1.5427136421203613,1.5499999523162842,1.552763819694519,1.5226130485534668,1.3850616216659546,1.4786330461502075,29.293710708618164,9.618526458740234,29.549571990966797,1.344555377960205,0.0014774176524952054,0.3283478319644928,0.0072863101959228516,0.16770219802856445,0.09357142448425293,2.2237264807323243e-10,95,5575,30929,2131,0,3,0,1,1
1357,0,3756722296,1.4020100831985474,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3997983932495117,1.3997983932495117,25.772258758544922,8.086740493774414,25.93551254272461,25.93551254272461,0.0012967282673344016,0.3137769401073456,0.0020099878311157227,0.0022116899490356445,0.0,2.1316998513598584e-11,96,5325,31237,2136,0,3,1,0,1
1367,0,3856652388,1.3969849348068237,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.4000991582870483,1.4000991582870483,25.609619140625,7.783103942871094,25.717483520507812,25.717483520507812,0.0012858151458203793,0.30391329526901245,0.00301516056060791,0.0019109249114990234,0.0,2.890120781584571e-11,97,5040,31570,2131,0,3,1,0,1
1377,0,3956623959,1.3919597864151,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3997983932495117,1.3997983932495117,27.752887725830078,8.79311752319336,27.948469161987305,27.948469161987305,0.001397283049300313,0.3168361186981201,0.008040308952331543,0.0022116899490356445,0.0,3.4822797423395e-10,98,4916,31728,2131,0,3,1,0,1
1387,0,4056619229,1.3969849348068237,1.399999976158142,1.4020100831985474,1.3718593120574951,1.4000991582870483,1.4000991582870483,30.71344566345215,9.279214859008789,30.831682205200195,30.831682205200195,0.0015414840308949351,0.30212223529815674,0.0030150413513183594,0.0019109249114990234,0.0,1.9273692017374167e-11,99,4895,31682,2131,0,3,1,0,1
1397,0,4156799104,1.3919597864151,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.3997983932495117,1.3997983932495117,26.244077682495117,8.17525863647461,26.3958740234375,26.3958740234375,0.0013198110973462462,0.3115087151527405,0.008040308952331543,0.0022116899490356445,0.0,4.4354925288203617e-10,100,5683,30716,2131,0,3,1,0,1
1407,0,4256692747,1.3869346380233765,1.399999976158142,1.4020100831985474,1.3718593120574951,1.4000991582870483,1.4000991582870483,20.06769371032715,6.291772842407227,20.191410064697266,20.191410064697266,0.0010096261976286769,0.3135274648666382,0.013065338134765625,0.0019109249114990234,0.0,6.392689044787403e-09,101,5219,31338,2138,0,3,1,0,1
1417,0,61709070,1.3768844604492188,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.400399923324585,1.400399923324585,19.744037628173828,5.98124885559082,19.823116302490234,19.823116302490234,0.0009910928783938289,0.3029395043849945,0.02311563491821289,0.0016101598739624023,0.0,2.112140462529055e-09,102,5038,31452,2131,0,4,1,0,1
1427,0,161652442,1.3668341636657715,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3853999376296997,1.3495728969573975,24.163366317749023,4.851621627807617,24.29918670654297,24.29918670654297,0.0012148343957960606,0.20078417658805847,0.016834139823913574,0.03364121913909912,0.035827040672302246,1.509337543836864e-08,103,4914,31777,2131,0,3,1,1,1
1437,0,261688524,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3703999519348145,1.3502119779586792,22.370182037353516,4.675995349884033,22.44192123413086,22.44192123413086,0.0011220341548323631,0.20902803540229797,0.021859288215637207,0.018641233444213867,0.020187973976135254,4.222555916033599e-10,104,4973,31727,2131,0,4,1,1,1
1447,0,361660076,1.3668341636657715,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3553999662399292,1.3502495288848877,27.184473037719727,5.589236259460449,27.294231414794922,27.294231414794922,0.0013648256426677108,0.20560400187969208,0.016834139823913574,0.0036412477493286133,0.005150437355041504,1.2091569523420276e-08,105,4935,31696,2131,0,3,1,1,1
1457,0,461678950,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496856689453125,1.3496856689453125,24.16143798828125,4.880817890167236,24.287565231323242,24.287565231323242,0.001214305986650288,0.20200859010219574,0.021859288215637207,0.002073049545288086,0.0,3.8803435464807023e-10,106,4963,31633,2131,0,4,1,0,1
1467,0,561665297,1.3668341636657715,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3505879640579224,1.3505879640579224,33.051307678222656,6.972250938415527,33.13787841796875,33.13787841796875,0.0016568182036280632,0.21095234155654907,0.016834139823913574,0.0011707544326782227,0.0,7.795023293510894e-09,107,5005,31567,2131,0,3,1,0,1
1477,0,661646363,1.3618090152740479,1.3499999046325684,1.3517587184906006,1.3819096088409424,1.3496856689453125,1.3496856689453125,31.543790817260742,6.4367451667785645,31.686044692993164,31.686044692993164,0.0015843764413148165,0.20405744016170502,0.011809110641479492,0.002073049545288086,0.0,1.320538123295023e-09,108,4925,31676,2131,0,3,1,0,1
1487,0,761583453,1.2211055755615234,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3346856832504272,1.229685664176941,23.15761375427246,5.18791389465332,23.189306259155273,6.101190567016602,0.0011594739044085145,0.22402627766132355,0.021105527877807617,0.13368070125579834,0.10500001907348633,7.255306172737619e-06,109,4952,31703,2131,0,3,0,1,1
1497,0,861635363,1.3618090152740479,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496856689453125,1.3500239849090576,32.25160217285156,6.800730228424072,32.33599090576172,32.33599090576172,0.0016167678404599428,0.21086488664150238,0.011808991432189941,0.002073049545288086,0.0003383159637451172,1.1197800464657348e-09,110,4929,31744,2131,0,3,1,1,1
1507,0,961733574,1.2211055755615234,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3346856832504272,1.229685664176941,29.657127380371094,6.761199951171875,29.681367874145508,7.944969177246094,0.0014840023359283805,0.2279789298772812,0.021105527877807617,0.13368070125579834,0.10500001907348633,2.0181921911444078e-07,111,5591,31053,2131,0,3,0,1,1
1517,0,1061853786,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3496856689453125,1.3500239849090576,20.204753875732422,4.141921043395996,20.29161834716797,20.29161834716797,0.0010145847918465734,0.20499734580516815,0.021859288215637207,0.002073049545288086,0.0003383159637451172,6.554612963505235e-10,112,5769,30603,2131,0,4,1,1,1
1527,0,1161753315,1.3718593120574951,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3505879640579224,1.3505879640579224,19.23316192626953,4.04917573928833,19.285335540771484,19.285335540771484,0.0009642678778618574,0.21053093671798706,0.021859288215637207,0.0011707544326782227,0.0,7.767593235286085e-10,113,5301,31308,2131,0,4,1,0,1
