frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
127,0,2653507045,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
128,0,2663515766,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
129,0,2673504217,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
130,0,2683480219,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
131,0,2693481292,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
132,0,2703482548,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
133,0,2713473146,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
134,0,2723470818,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
135,0,2733475877,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
136,0,2743500718,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
137,0,2753502320,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
138,0,2763492925,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
139,0,2773485028,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
140,0,2783487294,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
141,0,2793478912,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
142,0,2803468226,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
143,0,2813478651,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
144,0,2823475568,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
145,0,2833474578,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
146,0,2843460037,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
147,0,2853469855,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
148,0,2863466008,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
149,0,2873442227,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
150,0,2883462335,0.0,0.0,0.0,20.000001907348633,0.6104856729507446,14,200,0
151,0,2893471292,0.0,0.0,0.0,19.999998092651367,0.6104856729507446,14,200,0
152,0,2903478668,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
153,0,2913483207,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
154,0,2923478040,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
155,0,2933480537,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
156,0,2943480244,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
157,0,2953493708,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
158,0,2963474647,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
159,0,2973465922,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
160,0,2983465217,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
161,0,2993461136,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
162,0,3003460726,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
163,0,3013443188,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
164,0,3023471806,0.0,0.0,0.0,20.000001907348633,0.6104856729507446,14,200,0
165,0,3033490574,0.0,0.0,0.0,19.999998092651367,0.6104856729507446,14,200,0
166,0,3043474914,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
167,0,3053473868,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
168,0,3063472605,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
169,0,3073499787,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
170,0,3083475332,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
171,0,3093465313,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
172,0,3103464509,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
173,0,3113466593,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
174,0,3123473689,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
175,0,3133458923,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
176,0,3143470381,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
177,0,3153488505,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
178,0,3163475514,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
179,0,3173462640,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
180,0,3183474619,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
181,0,3193479383,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
182,0,3203468451,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
183,0,3213465351,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
184,0,3223466817,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
185,0,3233448541,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
186,0,3243458067,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
187,0,3253442221,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
188,0,3263490440,0.0,0.0,0.0,20.000001907348633,0.6104856729507446,14,200,0
189,0,3273480732,0.0,0.0,0.0,19.999998092651367,0.6104856729507446,14,200,0
190,0,3283497575,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
191,0,3293494397,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
192,0,3303482264,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
193,0,3313476952,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
194,0,3323476617,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
195,0,3333505508,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
196,0,3343489915,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
197,0,3353476181,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
198,0,3363476147,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
199,0,3373447833,0.0,0.0,0.0,20.0,0.6104856729507446,14,200,0
200,0,3387058720,77.97528076171875,1.2995879650115967,5453.1728515625,20.0,0.6104856729507446,14,200,1
201,0,3397057500,77.93547821044922,1.2989246845245361,5534.12158203125,20.000001907348633,0.6104856729507446,14,200,1
202,0,3407054427,77.94874572753906,1.2991458177566528,5876.96142578125,19.999998092651367,0.6104856729507446,14,200,1
203,0,3417055935,78.00181579589844,1.30003023147583,5983.98828125,20.0,0.6104856729507446,14,200,1
204,0,3427073257,78.05487823486328,1.3009146451950073,6094.22412109375,20.0,0.6104856729507446,14,200,1
205,0,3437073907,78.08140563964844,1.3013567924499512,6095.3505859375,20.0,0.6104856729507446,14,200,1
206,0,3447074530,78.05487823486328,1.3009146451950073,5869.83056640625,20.0,0.6104856729507446,14,200,1
207,0,3457063140,78.00181579589844,1.30003023147583,5750.0302734375,20.0,0.6104856729507446,14,200,1
208,0,3467079455,77.94874572753906,1.2991458177566528,5714.36181640625,20.0,0.6104856729507446,14,200,1
209,0,3477053949,77.93547821044922,1.2989246845245361,5805.345703125,20.0,0.6104856729507446,14,200,1
210,0,3487055542,77.97528076171875,1.2995879650115967,5885.0751953125,20.0,0.6104856729507446,14,200,1
211,0,3497046097,78.0283432006836,1.300472378730774,5900.185546875,20.0,0.6104856729507446,14,200,1
212,0,3507064116,78.08140563964844,1.3013567924499512,5855.7353515625,20.0,0.6104856729507446,14,200,1
213,0,3517064080,78.08140563964844,1.3013567924499512,5534.9931640625,20.0,0.6104856729507446,14,200,1
214,0,3527057696,78.0283432006836,1.300472378730774,5413.48779296875,20.0,0.6104856729507446,14,200,1
215,0,3537062872,77.9620132446289,1.29936683177948,5428.97607421875,20.0,0.6104856729507446,14,200,1
216,0,3547085638,77.93547821044922,1.2989246845245361,5633.95849609375,20.0,0.6104856729507446,14,200,1
217,0,3557076122,77.9620132446289,1.29936683177948,5754.32177734375,20.0,0.6104856729507446,14,200,1
218,0,3567081667,78.0283432006836,1.300472378730774,5647.806640625,20.0,0.6104856729507446,14,200,1
219,0,3577072590,78.08140563964844,1.3013567924499512,5170.14990234375,20.0,0.6104856729507446,14,200,1
220,0,3587074735,78.08140563964844,1.3013567924499512,5239.474609375,20.0,0.6104856729507446,14,200,1
221,0,3597073826,78.0283432006836,1.300472378730774,5354.98583984375,20.0,0.6104856729507446,14,200,1
222,0,3607051570,71.92582702636719,1.1987638473510742,6928.1552734375,20.0,0.6104856729507446,14,200,1
223,0,3617062629,71.95236206054688,1.199205994606018,6776.2490234375,20.0,0.6104856729507446,14,200,1
224,0,3627056671,66.0621109008789,1.101035237312317,3893.3232421875,20.0,0.6104856729507446,14,200,1
225,0,3637067357,66.0621109008789,1.101035237312317,3785.597412109375,20.0,0.6104856729507446,14,200,1
226,0,3647069368,66.02230834960938,1.1003718376159668,3770.162353515625,20.0,0.6104856729507446,14,200,1
227,0,3657062712,65.96924591064453,1.0994874238967896,3777.007080078125,20.0,0.6104856729507446,14,200,1
228,0,3667057387,65.92945098876953,1.098824143409729,3601.48095703125,20.0,0.6104856729507446,14,200,1
229,0,3677068842,65.90292358398438,1.0983819961547852,3519.647216796875,20.0,0.6104856729507446,14,200,1
230,0,3687074753,65.90292358398438,1.0983819961547852,3533.256591796875,20.0,0.6104856729507446,14,200,1
231,0,3697049983,65.95598602294922,1.0992664098739624,3732.7333984375,20.0,0.6104856729507446,14,200,1
232,0,3707056844,66.00904846191406,1.1001508235931396,3324.25927734375,20.0,0.6104856729507446,14,200,1
233,0,3717053211,66.04884338378906,1.1008141040802002,3036.21728515625,20.0,0.6104856729507446,14,200,1
234,0,3727041181,66.0621109008789,1.101035237312317,2874.886962890625,20.0,0.6104856729507446,14,200,1
235,0,3737034231,66.02230834960938,1.1003718376159668,2727.472412109375,20.0,0.6104856729507446,14,200,1
236,0,3747041653,65.94271850585938,1.0990452766418457,2658.94287109375,20.0,0.6104856729507446,14,200,1
237,0,3757058767,65.90292358398438,1.0983819961547852,2779.675048828125,20.0,0.6104856729507446,14,200,1
238,0,3767051276,65.90292358398438,1.0983819961547852,3020.826416015625,20.0,0.6104856729507446,14,200,1
239,0,3777042688,65.95598602294922,1.0992664098739624,3441.37451171875,20.0,0.6104856729507446,14,200,1
240,0,3787039769,66.02230834960938,1.1003718376159668,3887.18359375,20.0,0.6104856729507446,14,200,1
241,0,3797044493,66.0621109008789,1.101035237312317,4202.224609375,20.0,0.6104856729507446,14,200,1
242,0,3807044103,66.07537841796875,1.1012563705444336,4748.80712890625,20.0,0.6104856729507446,14,200,1
243,0,3817048521,66.04884338378906,1.1008141040802002,4863.64599609375,20.0,0.6104856729507446,14,200,1
244,0,3827078862,78.04161071777344,1.3006935119628906,5579.6767578125,20.0,0.6104856729507446,14,200,1
245,0,3837072307,77.9885482788086,1.2998090982437134,5599.54150390625,20.0,0.6104856729507446,14,200,1
246,0,3847086160,77.9620132446289,1.29936683177948,5360.8662109375,20.0,0.6104856729507446,14,200,1
247,0,3857107865,84.06452178955078,1.4010753631591797,6074.18798828125,20.0,0.6104856729507446,14,200,1
248,0,3867083687,84.02472686767578,1.4004120826721191,6268.927734375,20.0,0.6104856729507446,14,200,1
249,0,3877077739,83.9716567993164,1.399527668952942,6188.52978515625,20.0,0.6104856729507446,14,200,1
250,0,3887039767,83.93185424804688,1.3988642692565918,6011.27880859375,20.0,0.6104856729507446,14,200,1
251,0,3897036577,83.94512176513672,1.3990854024887085,5254.12451171875,20.0,0.6104856729507446,14,200,1
252,0,3907055439,83.98492431640625,1.3997488021850586,5229.43310546875,20.000001907348633,0.6104856729507446,14,200,1
253,0,3917041952,84.05125427246094,1.400854229927063,5277.46923828125,19.999998092651367,0.6104856729507446,14,200,1
254,0,3927061174,84.06452178955078,1.4010753631591797,5283.86279296875,20.0,0.6104856729507446,14,200,1
255,0,3937052318,84.05125427246094,1.400854229927063,5550.60302734375,20.0,0.6104856729507446,14,200,1
256,0,3947077075,90.03437042236328,1.5005728006362915,3719.560791015625,20.0,0.6104856729507446,14,200,1
257,0,3957057093,90.06090545654297,1.501015067100525,4724.30322265625,20.0,0.6104856729507446,14,200,1
258,0,3967047140,90.07416534423828,1.501236081123352,5002.91943359375,20.0,0.6104856729507446,14,200,1
259,0,3977055204,90.04763793945312,1.5007939338684082,5259.6552734375,20.0,0.6104856729507446,14,200,1
260,0,3987048154,90.00784301757812,1.5001306533813477,5228.18505859375,20.0,0.6104856729507446,14,200,1
261,0,3997022947,60.092262268066406,1.0015376806259155,3109.031494140625,20.0,0.6104856729507446,14,200,1
262,0,4007021594,60.07899856567383,1.0013166666030884,3731.76416015625,20.0,0.6104856729507446,14,200,1
263,0,4017037643,60.05246353149414,1.000874400138855,3909.662841796875,20.0,0.6104856729507446,14,200,1
264,0,4027035268,59.99939727783203,0.9999899864196777,3937.22607421875,20.0,0.6104856729507446,14,200,1
265,0,4037034235,59.959598541259766,0.9993266463279724,3855.97607421875,20.0,0.6104856729507446,14,200,1
266,0,4047058031,59.919803619384766,0.9986633658409119,3772.16162109375,20.0,0.6104856729507446,14,200,1
267,0,4057055629,59.919803619384766,0.9986633658409119,3513.583251953125,20.0,0.6104856729507446,14,200,1
268,0,4067050587,59.933067321777344,0.9988844394683838,3061.399169921875,20.0,0.6104856729507446,14,200,1
269,0,4077053508,59.959598541259766,0.9993266463279724,2460.5224609375,20.0,0.6104856729507446,14,200,1
270,0,4087067807,60.025936126708984,1.0004322528839111,1856.3475341796875,20.0,0.6104856729507446,14,200,1
271,0,4097053793,90.06090545654297,1.501015067100525,4302.7783203125,20.0,0.6104856729507446,14,200,1
272,0,4107065315,90.07416534423828,1.501236081123352,4399.314453125,20.0,0.6104856729507446,14,200,1
273,0,4117053343,90.04763793945312,1.5007939338684082,4559.94921875,20.0,0.6104856729507446,14,200,1
274,0,4127047976,89.99456787109375,1.499909520149231,4252.41455078125,20.0,0.6104856729507446,14,200,1
275,0,4137078091,89.95477294921875,1.4992462396621704,4098.1767578125,20.0,0.6104856729507446,14,200,1
276,0,4147079867,96.05728912353516,1.6009547710418701,3696.3115234375,20.0,0.6104856729507446,14,200,1
277,0,4157095644,96.03075408935547,1.6005126237869263,3183.32421875,20.0,0.6104856729507446,14,200,1
278,0,4167105800,95.97769165039062,1.599628210067749,2982.305908203125,20.0,0.6104856729507446,14,200,1
279,0,4177093987,90.07416534423828,1.501236081123352,4930.900390625,20.0,0.6104856729507446,14,200,1
280,0,4187058106,90.03437042236328,1.5005728006362915,5594.17822265625,20.0,0.6104856729507446,14,200,1
281,0,4197057117,89.96803283691406,1.4994672536849976,5432.298828125,20.0,0.6104856729507446,14,200,1
282,0,4207046278,89.9415054321289,1.4990251064300537,5476.11083984375,20.0,0.6104856729507446,14,200,1
283,0,4217041954,89.96803283691406,1.4994672536849976,5450.76318359375,20.0,0.6104856729507446,14,200,1
284,0,4227046260,90.02110290527344,1.5003516674041748,4790.28466796875,20.0,0.6104856729507446,14,200,1
285,0,4237040924,90.06090545654297,1.501015067100525,4896.93212890625,20.0,0.6104856729507446,14,200,1
286,0,4247036531,90.06090545654297,1.501015067100525,4757.93994140625,20.0,0.6104856729507446,14,200,1
287,0,4257019561,90.00784301757812,1.5001306533813477,4744.49755859375,20.0,0.6104856729507446,14,200,1
288,0,4267039847,89.95477294921875,1.4992462396621704,4720.67822265625,20.0,0.6104856729507446,14,200,1
289,0,4277014248,89.9415054321289,1.4990251064300537,4517.18505859375,20.0,0.6104856729507446,14,200,1
290,0,4287048048,89.9813003540039,1.4996883869171143,4465.3349609375,20.000001907348633,0.6104856729507446,14,200,1
291,0,2103156,90.03437042236328,1.5005728006362915,4515.5380859375,19.999998092651367,0.6104856729507446,14,200,1
292,0,12085187,90.07416534423828,1.501236081123352,4624.6435546875,20.0,0.6104856729507446,14,200,1
293,0,22073554,65.99578094482422,1.099929690361023,2097.50830078125,20.0,0.6104856729507446,14,200,1
294,0,32085463,65.94271850585938,1.0990452766418457,2156.477783203125,20.0,0.6104856729507446,14,200,1
295,0,42095037,65.91618347167969,1.0986030101776123,2252.448486328125,20.0,0.6104856729507446,14,200,1
296,0,52094077,65.94271850585938,1.0990452766418457,2424.664306640625,20.0,0.6104856729507446,14,200,1
297,0,62085099,65.98251342773438,1.0997085571289062,2468.893310546875,20.0,0.6104856729507446,14,200,1
298,0,72102009,66.03557586669922,1.1005929708480835,2438.1923828125,20.0,0.6104856729507446,14,200,1
299,0,82115854,66.07537841796875,1.1012563705444336,1963.2420654296875,20.0,0.6104856729507446,14,200,1
300,0,92126705,66.07537841796875,1.1012563705444336,1374.3448486328125,20.0,0.6104856729507446,14,200,1
301,0,102108790,89.9813003540039,1.4996883869171143,5143.98486328125,20.0,0.6104856729507446,14,200,1
302,0,112111053,89.9415054321289,1.4990251064300537,5152.32275390625,20.0,0.6104856729507446,14,200,1
303,0,122105680,89.9415054321289,1.4990251064300537,4871.8173828125,20.0,0.6104856729507446,14,200,1
304,0,132087755,89.96803283691406,1.4994672536849976,4381.11572265625,20.0,0.6104856729507446,14,200,1
305,0,142074735,90.02110290527344,1.5003516674041748,3949.332275390625,20.0,0.6104856729507446,14,200,1
306,0,152082381,84.02472686767578,1.4004120826721191,1032.8367919921875,20.0,0.6104856729507446,14,200,1
307,0,162088503,84.02472686767578,1.4004120826721191,925.74365234375,20.0,0.6104856729507446,14,200,1
308,0,172108004,66.04884338378906,1.1008141040802002,2750.70849609375,20.0,0.6104856729507446,14,200,1
309,0,182113175,66.00904846191406,1.1001508235931396,2842.894287109375,20.0,0.6104856729507446,14,200,1
310,0,192116655,65.95598602294922,1.0992664098739624,3092.630126953125,20.0,0.6104856729507446,14,200,1
311,0,202101402,65.94271850585938,1.0990452766418457,3131.23291015625,20.0,0.6104856729507446,14,200,1
312,0,212106144,65.92945098876953,1.098824143409729,3007.408203125,20.0,0.6104856729507446,14,200,1
313,0,222090152,65.94271850585938,1.0990452766418457,2775.751220703125,20.0,0.6104856729507446,14,200,1
314,0,232102474,65.96924591064453,1.0994874238967896,2507.68701171875,20.0,0.6104856729507446,14,200,1
315,0,242097359,66.02230834960938,1.1003718376159668,2412.66064453125,20.0,0.6104856729507446,14,200,1
316,0,252087453,66.07537841796875,1.1012563705444336,1990.363037109375,20.0,0.6104856729507446,14,200,1
317,0,262096376,89.95477294921875,1.4992462396621704,5581.390625,20.0,0.6104856729507446,14,200,1
318,0,272100063,90.02110290527344,1.5003516674041748,5379.9677734375,20.0,0.6104856729507446,14,200,1
319,0,282086439,90.06090545654297,1.501015067100525,5753.34326171875,20.0,0.6104856729507446,14,200,1
320,0,292082345,90.04763793945312,1.5007939338684082,6020.68994140625,20.0,0.6104856729507446,14,200,1
321,0,302051202,89.99456787109375,1.499909520149231,6210.39599609375,20.0,0.6104856729507446,14,200,1
322,0,312074486,54.095882415771484,0.9015980362892151,4251.09765625,20.0,0.6104856729507446,14,200,1
323,0,322065945,54.05608367919922,0.9009346961975098,4534.82763671875,20.0,0.6104856729507446,14,200,1
324,0,332048010,54.00301742553711,0.9000502824783325,4674.73291015625,20.0,0.6104856729507446,14,200,1
325,0,342062639,53.96321487426758,0.8993869423866272,4703.90966796875,20.000001907348633,0.6104856729507446,14,200,1
326,0,352080093,53.92341995239258,0.8987236618995667,4624.67041015625,19.999998092651367,0.6104856729507446,14,200,1
327,0,362101237,53.910152435302734,0.89850252866745,4467.3798828125,20.0,0.6104856729507446,14,200,1
328,0,372098855,53.910152435302734,0.89850252866745,4253.05224609375,20.0,0.6104856729507446,14,200,1
329,0,382082383,53.92341995239258,0.8987236618995667,3392.856201171875,20.0,0.6104856729507446,14,200,1
330,0,392077949,53.96321487426758,0.8993869423866272,3171.15576171875,20.0,0.6104856729507446,14,200,1
331,0,402074626,54.00301742553711,0.9000502824783325,2902.048095703125,20.0,0.6104856729507446,14,200,1
332,0,412070751,54.05608367919922,0.9009346961975098,2551.01904296875,20.0,0.6104856729507446,14,200,1
333,0,422074665,54.10914611816406,0.901819109916687,2176.7548828125,20.0,0.6104856729507446,14,200,1
334,0,432051224,54.122413635253906,0.9020402431488037,2030.6802978515625,20.0,0.6104856729507446,14,200,1
335,0,442088229,54.095882415771484,0.9015980362892151,2078.531005859375,20.0,0.6104856729507446,14,200,1
336,0,452078526,54.04281234741211,0.9007135629653931,1822.1290283203125,20.0,0.6104856729507446,14,200,1
