frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
30,0,1559324086,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
31,0,1579316871,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
32,0,1599319311,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
33,0,1619316776,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
34,0,1639309233,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
35,0,1659310435,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
36,0,1679301522,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
37,0,1699306514,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
38,0,1719329094,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
39,0,1739324084,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
40,0,1759324163,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
41,0,1779318404,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
42,0,1799295742,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
43,0,1819275554,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
44,0,1839328789,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
45,0,1859307531,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
46,0,1879295520,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
47,0,1899299861,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
48,0,1919301009,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
49,0,1939302191,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
50,0,1959322969,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
51,0,1979314590,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
52,0,1999303116,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
53,0,2019328850,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
54,0,2039360295,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
55,0,2059391223,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
56,0,2079458037,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
57,0,2099500584,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
58,0,2119492706,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
59,0,2139459502,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
60,0,2159438795,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
61,0,2179375398,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
62,0,2199378412,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
63,0,2219364603,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
64,0,2239336555,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
65,0,2259334196,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
66,0,2279324592,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
67,0,2299333471,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
68,0,2319322181,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
69,0,2339347289,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
70,0,2359359499,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
71,0,2379325410,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
72,0,2399327001,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
73,0,2419329081,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
74,0,2439341088,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
75,0,2459353176,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
76,0,2479367850,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
77,0,2499356358,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
78,0,2519361897,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
79,0,2539393680,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
80,0,2559452973,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
81,0,2579538913,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
82,0,2599528770,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
83,0,2619553705,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
84,0,2639472526,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
85,0,2659416746,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
86,0,2679406915,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
87,0,2699445638,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
88,0,2719415268,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
89,0,2739376033,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
90,0,2759338879,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
91,0,2779302410,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
92,0,2799314517,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
93,0,2819319587,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
94,0,2839322569,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
95,0,2859336199,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
96,0,2879332391,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
97,0,2899310171,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
98,0,2919312988,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
99,0,2939312542,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
100,0,2959304081,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
101,0,2979275596,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
102,0,2999307221,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
103,0,3019296379,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
104,0,3039282700,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
105,0,3059307897,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
106,0,3079296623,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
107,0,3099273558,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
108,0,3119292365,0.0,0.0,0.0,10.00000286102295,0.5668795108795166,13,125,0
109,0,3139308529,0.0,0.0,0.0,9.99999713897705,0.5668795108795166,13,125,0
110,0,3159301054,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
111,0,3179279732,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
112,0,3199305832,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
113,0,3219298244,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
114,0,3239317415,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
115,0,3259327129,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
116,0,3279308865,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
117,0,3299336714,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
118,0,3319317823,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
119,0,3339314957,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
120,0,3359322605,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
121,0,3379344358,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
122,0,3399306896,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
123,0,3419303412,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
124,0,3439292653,0.0,0.0,0.0,10.0,0.5668795108795166,13,125,0
125,0,3460988461,86.43174743652344,1.4405291080474854,4297.8037109375,10.0,0.5668795108795166,13,125,1
126,0,3480988703,86.37290954589844,1.4395484924316406,4165.99609375,10.0,0.5668795108795166,13,125,1
127,0,3501006290,86.3434829711914,1.4390580654144287,4077.183349609375,10.0,0.5668795108795166,13,125,1
128,0,3521001504,86.40232849121094,1.440038800239563,4295.65771484375,10.0,0.5668795108795166,13,125,1
129,0,3541021869,86.43174743652344,1.4405291080474854,4432.25341796875,10.0,0.5668795108795166,13,125,1
130,0,3561026714,86.3434829711914,1.4390580654144287,4127.8046875,10.0,0.5668795108795166,13,125,1
131,0,3581006896,86.3434829711914,1.4390580654144287,3931.767822265625,10.0,0.5668795108795166,13,125,1
132,0,3601018933,86.43174743652344,1.4405291080474854,3895.55078125,10.0,0.5668795108795166,13,125,1
133,0,3621007525,96.04451751708984,1.600741982460022,4447.2734375,10.0,0.5668795108795166,13,125,1
134,0,3640997693,96.01509857177734,1.6002516746520996,4348.9365234375,10.0,0.5668795108795166,13,125,1
135,0,3661014250,96.07393646240234,1.6012322902679443,4320.248046875,10.0,0.5668795108795166,13,125,1
136,0,3680984878,96.04451751708984,1.600741982460022,4260.96728515625,10.0,0.5668795108795166,13,125,1
137,0,3701018617,86.3434829711914,1.4390580654144287,3988.197265625,10.0,0.5668795108795166,13,125,1
138,0,3721050835,86.37290954589844,1.4395484924316406,3989.205810546875,10.0,0.5668795108795166,13,125,1
139,0,3740990661,86.43174743652344,1.4405291080474854,4010.052490234375,10.0,0.5668795108795166,13,125,1
140,0,3760983205,86.37290954589844,1.4395484924316406,3971.689208984375,10.0,0.5668795108795166,13,125,1
141,0,3780986950,86.3434829711914,1.4390580654144287,3919.96533203125,10.0,0.5668795108795166,13,125,1
142,0,3800997321,86.43174743652344,1.4405291080474854,3875.479736328125,10.0,0.5668795108795166,13,125,1
143,0,3821000010,86.40232849121094,1.440038800239563,3941.9736328125,10.0,0.5668795108795166,13,125,1
144,0,3840998894,86.3434829711914,1.4390580654144287,3990.904052734375,10.0,0.5668795108795166,13,125,1
145,0,3860994422,86.40232849121094,1.440038800239563,3794.503662109375,10.0,0.5668795108795166,13,125,1
146,0,3881010887,86.43174743652344,1.4405291080474854,3594.381591796875,10.0,0.5668795108795166,13,125,1
147,0,3900996854,81.65845489501953,1.3609741926193237,4125.119140625,10.0,0.5668795108795166,13,125,1
148,0,3921000979,81.59961700439453,1.359993577003479,4171.4501953125,10.0,0.5668795108795166,13,125,1
149,0,3941005249,81.54077911376953,1.3590129613876343,4144.11962890625,10.0,0.5668795108795166,13,125,1
150,0,3960995414,81.62903594970703,1.3604838848114014,4197.21826171875,10.0,0.5668795108795166,13,125,1
151,0,3980982517,81.62903594970703,1.3604838848114014,4167.5283203125,10.0,0.5668795108795166,13,125,1
152,0,4000964763,81.57019805908203,1.3595032691955566,4049.244873046875,10.0,0.5668795108795166,13,125,1
153,0,4020980562,81.57019805908203,1.3595032691955566,4125.01123046875,10.0,0.5668795108795166,13,125,1
154,0,4040992536,81.62903594970703,1.3604838848114014,4042.37353515625,10.0,0.5668795108795166,13,125,1
155,0,4061008190,86.37290954589844,1.4395484924316406,3666.492919921875,10.0,0.5668795108795166,13,125,1
156,0,4081011988,95.98567199707031,1.5997612476348877,4370.50048828125,10.0,0.5668795108795166,13,125,1
157,0,4101008534,96.04451751708984,1.600741982460022,4484.28076171875,10.0,0.5668795108795166,13,125,1
158,0,4121004664,100.75897216796875,1.6793161630630493,5293.4140625,10.0,0.5668795108795166,13,125,1
159,0,4140980667,100.81781005859375,1.680296778678894,5292.47216796875,10.0,0.5668795108795166,13,125,1
160,0,4160996678,81.54077911376953,1.3590129613876343,3809.914306640625,10.0,0.5668795108795166,13,125,1
161,0,4181023039,81.59961700439453,1.359993577003479,3807.510986328125,10.0,0.5668795108795166,13,125,1
162,0,4201010172,95.95625305175781,1.5992709398269653,4524.86572265625,10.0,0.5668795108795166,13,125,1
163,0,4220992731,100.81781005859375,1.680296778678894,5473.2080078125,10.0,0.5668795108795166,13,125,1
164,0,4240994178,100.75897216796875,1.6793161630630493,5704.1494140625,10.0,0.5668795108795166,13,125,1
165,0,4261041050,100.84722900390625,1.680787205696106,5713.3076171875,10.0,0.5668795108795166,13,125,1
166,0,4281048648,100.81781005859375,1.680296778678894,5557.7451171875,10.0,0.5668795108795166,13,125,1
167,0,6017654,100.75897216796875,1.6793161630630493,5453.068359375,10.0,0.5668795108795166,13,125,1
168,0,26023840,100.84722900390625,1.680787205696106,5415.59326171875,10.0,0.5668795108795166,13,125,1
169,0,46025585,100.81781005859375,1.680296778678894,5212.48681640625,10.0,0.5668795108795166,13,125,1
170,0,66038321,81.57019805908203,1.3595032691955566,3820.96240234375,10.0,0.5668795108795166,13,125,1
171,0,86027413,81.59961700439453,1.359993577003479,3666.04296875,10.0,0.5668795108795166,13,125,1
172,0,106010922,81.65845489501953,1.3609741926193237,3684.889404296875,10.0,0.5668795108795166,13,125,1
173,0,126016681,81.59961700439453,1.359993577003479,3888.835693359375,10.0,0.5668795108795166,13,125,1
174,0,146031383,81.57019805908203,1.3595032691955566,3987.108154296875,10.0,0.5668795108795166,13,125,1
175,0,166040080,81.62903594970703,1.3604838848114014,4120.0166015625,10.0,0.5668795108795166,13,125,1
176,0,186016794,81.65845489501953,1.3609741926193237,4168.62109375,10.0,0.5668795108795166,13,125,1
177,0,206021265,81.57019805908203,1.3595032691955566,4017.635498046875,10.0,0.5668795108795166,13,125,1
178,0,226025506,81.59961700439453,1.359993577003479,3909.5732421875,10.0,0.5668795108795166,13,125,1
179,0,246010762,81.65845489501953,1.3609741926193237,3964.564697265625,10.0,0.5668795108795166,13,125,1
180,0,266004588,76.70864868164062,1.278477430343628,4141.92919921875,10.0,0.5668795108795166,13,125,1
181,0,286046940,76.76748657226562,1.2794580459594727,3711.74560546875,10.0,0.5668795108795166,13,125,1
182,0,306044215,76.8263168334961,1.2804386615753174,3907.119384765625,10.0,0.5668795108795166,13,125,1
183,0,326035755,76.73806762695312,1.2789677381515503,3945.41845703125,10.0,0.5668795108795166,13,125,1
184,0,346039258,76.70864868164062,1.278477430343628,3909.65478515625,10.0,0.5668795108795166,13,125,1
185,0,366029394,76.7968978881836,1.279948353767395,3944.741943359375,10.0,0.5668795108795166,13,125,1
186,0,385998537,76.7968978881836,1.279948353767395,3969.83642578125,10.0,0.5668795108795166,13,125,1
187,0,406026892,76.73806762695312,1.2789677381515503,4147.88818359375,10.0,0.5668795108795166,13,125,1
188,0,426031497,76.73806762695312,1.2789677381515503,4275.9033203125,10.0,0.5668795108795166,13,125,1
189,0,446024099,76.7968978881836,1.279948353767395,4369.32373046875,10.0,0.5668795108795166,13,125,1
190,0,466026733,76.8263168334961,1.2804386615753174,4379.2548828125,10.0,0.5668795108795166,13,125,1
191,0,486023397,76.73806762695312,1.2789677381515503,4261.7646484375,10.0,0.5668795108795166,13,125,1
192,0,506004635,76.73806762695312,1.2789677381515503,4273.44873046875,10.0,0.5668795108795166,13,125,1
193,0,526002695,76.7968978881836,1.279948353767395,4327.3681640625,10.0,0.5668795108795166,13,125,1
194,0,546025983,91.17561340332031,1.519593596458435,4189.73291015625,10.0,0.5668795108795166,13,125,1
195,0,566026181,91.17561340332031,1.519593596458435,4155.572265625,10.0,0.5668795108795166,13,125,1
196,0,586022534,91.23445129394531,1.5205742120742798,4110.36328125,10.0,0.5668795108795166,13,125,1
197,0,606045648,91.17561340332031,1.519593596458435,4131.6962890625,10.0,0.5668795108795166,13,125,1
198,0,626026982,91.14618682861328,1.5191031694412231,4282.4404296875,10.0,0.5668795108795166,13,125,1
199,0,645998537,91.23445129394531,1.5205742120742798,4327.73486328125,10.0,0.5668795108795166,13,125,1
200,0,666029427,96.01509857177734,1.6002516746520996,4221.98388671875,10.0,0.5668795108795166,13,125,1
201,0,686025012,96.01509857177734,1.6002516746520996,3957.07861328125,10.0,0.5668795108795166,13,125,1
202,0,706034308,76.7968978881836,1.279948353767395,3417.099853515625,10.0,0.5668795108795166,13,125,1
203,0,726026382,76.73806762695312,1.2789677381515503,4181.32470703125,10.0,0.5668795108795166,13,125,1
204,0,746034195,81.62903594970703,1.3604838848114014,3907.5732421875,10.0,0.5668795108795166,13,125,1
205,0,766026175,81.65845489501953,1.3609741926193237,3794.10009765625,10.0,0.5668795108795166,13,125,1
206,0,786047150,95.98567199707031,1.5997612476348877,3386.703125,10.0,0.5668795108795166,13,125,1
207,0,806061688,96.04451751708984,1.600741982460022,2996.506591796875,10.0,0.5668795108795166,13,125,1
208,0,826054526,81.65845489501953,1.3609741926193237,3816.55078125,10.0,0.5668795108795166,13,125,1
209,0,846045212,81.62903594970703,1.3604838848114014,4048.408203125,10.0,0.5668795108795166,13,125,1
210,0,866032971,81.57019805908203,1.3595032691955566,3593.462890625,10.0,0.5668795108795166,13,125,1
211,0,886030332,81.62903594970703,1.3604838848114014,2611.27197265625,10.0,0.5668795108795166,13,125,1
212,0,906047448,76.76748657226562,1.2794580459594727,2645.68896484375,10.0,0.5668795108795166,13,125,1
213,0,926040301,76.8263168334961,1.2804386615753174,2621.8095703125,10.0,0.5668795108795166,13,125,1
214,0,946028776,86.40232849121094,1.440038800239563,1929.6929931640625,10.0,0.5668795108795166,13,125,1
215,0,966015229,86.37290954589844,1.4395484924316406,1995.890625,10.0,0.5668795108795166,13,125,1
216,0,985998035,86.43174743652344,1.4405291080474854,1519.121337890625,10.0,0.5668795108795166,13,125,1
217,0,1006002138,86.43174743652344,1.4405291080474854,1678.5455322265625,10.0,0.5668795108795166,13,125,1
218,0,1026022892,86.3434829711914,1.4390580654144287,2559.447998046875,10.0,0.5668795108795166,13,125,1
219,0,1045986536,86.37290954589844,1.4395484924316406,2686.4384765625,10.0,0.5668795108795166,13,125,1
220,0,1065998306,86.43174743652344,1.4405291080474854,2610.059326171875,10.0,0.5668795108795166,13,125,1
221,0,1086017598,86.40232849121094,1.440038800239563,2415.59716796875,10.0,0.5668795108795166,13,125,1
222,0,1106031358,76.8557357788086,1.2809289693832397,1970.3909912109375,10.0,0.5668795108795166,13,125,1
223,0,1126039067,86.43174743652344,1.4405291080474854,2457.79833984375,10.0,0.5668795108795166,13,125,1
224,0,1146024606,86.40232849121094,1.440038800239563,2657.4384765625,10.0,0.5668795108795166,13,125,1
225,0,1165983540,86.3434829711914,1.4390580654144287,2552.521484375,10.0,0.5668795108795166,13,125,1
226,0,1186001051,86.37290954589844,1.4395484924316406,2517.399169921875,10.0,0.5668795108795166,13,125,1
227,0,1206019493,86.43174743652344,1.4405291080474854,2266.18408203125,10.0,0.5668795108795166,13,125,1
228,0,1225994002,86.3434829711914,1.4390580654144287,2316.48583984375,10.0,0.5668795108795166,13,125,1
229,0,1246004706,86.37290954589844,1.4395484924316406,2299.348876953125,10.0,0.5668795108795166,13,125,1
230,0,1265998488,86.43174743652344,1.4405291080474854,2380.24951171875,10.0,0.5668795108795166,13,125,1
231,0,1285989900,86.37290954589844,1.4395484924316406,2444.76025390625,10.0,0.5668795108795166,13,125,1
232,0,1306002438,86.3434829711914,1.4390580654144287,2341.974609375,10.0,0.5668795108795166,13,125,1
233,0,1326013675,86.40232849121094,1.440038800239563,1969.16162109375,10.0,0.5668795108795166,13,125,1
234,0,1346017375,86.40232849121094,1.440038800239563,2077.739501953125,10.0,0.5668795108795166,13,125,1
235,0,1366022926,86.3434829711914,1.4390580654144287,2084.99072265625,10.0,0.5668795108795166,13,125,1
236,0,1386035593,86.37290954589844,1.4395484924316406,2189.326416015625,10.0,0.5668795108795166,13,125,1
237,0,1406037764,86.43174743652344,1.4405291080474854,2349.97509765625,10.0,0.5668795108795166,13,125,1
238,0,1425996391,86.37290954589844,1.4395484924316406,2055.62841796875,10.0,0.5668795108795166,13,125,1
239,0,1446029287,76.76748657226562,1.2794580459594727,1997.33056640625,10.00000286102295,0.5668795108795166,13,125,1
240,0,1466027112,81.59961700439453,1.359993577003479,2013.4490966796875,9.99999713897705,0.5668795108795166,13,125,1
241,0,1486014819,81.62903594970703,1.3604838848114014,2321.750244140625,10.0,0.5668795108795166,13,125,1
242,0,1506037798,81.59961700439453,1.359993577003479,2336.37451171875,10.0,0.5668795108795166,13,125,1
243,0,1526029132,86.40232849121094,1.440038800239563,2480.360107421875,10.0,0.5668795108795166,13,125,1
244,0,1546035680,86.43174743652344,1.4405291080474854,2719.978515625,10.0,0.5668795108795166,13,125,1
245,0,1566030951,76.8851547241211,1.281419277191162,2467.115966796875,10.0,0.5668795108795166,13,125,1
246,0,1586013446,76.8263168334961,1.2804386615753174,2373.634765625,10.0,0.5668795108795166,13,125,1
247,0,1606053893,76.76748657226562,1.2794580459594727,2036.7969970703125,10.0,0.5668795108795166,13,125,1
248,0,1626051711,76.8557357788086,1.2809289693832397,1953.22216796875,10.0,0.5668795108795166,13,125,1
249,0,1646026235,81.59961700439453,1.359993577003479,1924.3209228515625,10.0,0.5668795108795166,13,125,1
250,0,1666011364,81.54077911376953,1.3590129613876343,2122.2890625,10.0,0.5668795108795166,13,125,1
251,0,1686044383,81.57019805908203,1.3595032691955566,2249.21630859375,10.0,0.5668795108795166,13,125,1
252,0,1706027120,81.62903594970703,1.3604838848114014,2121.5439453125,10.0,0.5668795108795166,13,125,1
253,0,1726012355,81.57019805908203,1.3595032691955566,1861.0325927734375,10.0,0.5668795108795166,13,125,1
254,0,1746058393,81.54077911376953,1.3590129613876343,1619.8209228515625,10.0,0.5668795108795166,13,125,1
255,0,1766066233,81.59961700439453,1.359993577003479,1563.2586669921875,10.0,0.5668795108795166,13,125,1
256,0,1786088853,81.62903594970703,1.3604838848114014,1588.26416015625,10.0,0.5668795108795166,13,125,1
257,0,1806075948,76.8851547241211,1.281419277191162,2098.166748046875,10.0,0.5668795108795166,13,125,1
258,0,1826042204,81.57019805908203,1.3595032691955566,2209.636962890625,10.0,0.5668795108795166,13,125,1
259,0,1846026144,81.62903594970703,1.3604838848114014,2503.213134765625,10.0,0.5668795108795166,13,125,1
260,0,1866041831,81.59961700439453,1.359993577003479,2740.666259765625,10.0,0.5668795108795166,13,125,1
261,0,1886039727,81.54077911376953,1.3590129613876343,2599.56494140625,10.0,0.5668795108795166,13,125,1
262,0,1906070183,81.54077911376953,1.3590129613876343,2185.595458984375,10.0,0.5668795108795166,13,125,1
263,0,1926024696,81.62903594970703,1.3604838848114014,1835.1951904296875,10.0,0.5668795108795166,13,125,1
264,0,1946061153,81.57019805908203,1.3595032691955566,1736.3367919921875,10.0,0.5668795108795166,13,125,1
265,0,1966065754,81.54077911376953,1.3590129613876343,1636.5838623046875,10.0,0.5668795108795166,13,125,1
266,0,1986053583,81.59961700439453,1.359993577003479,1551.9486083984375,10.0,0.5668795108795166,13,125,1
267,0,2006045798,76.7968978881836,1.279948353767395,1744.1546630859375,10.0,0.5668795108795166,13,125,1
268,0,2026050605,76.8557357788086,1.2809289693832397,2007.689697265625,10.0,0.5668795108795166,13,125,1
269,0,2046022085,76.8263168334961,1.2804386615753174,2073.80908203125,10.0,0.5668795108795166,13,125,1
270,0,2066035717,76.76748657226562,1.2794580459594727,2261.8994140625,10.0,0.5668795108795166,13,125,1
271,0,2086035689,76.7968978881836,1.279948353767395,2249.846435546875,10.0,0.5668795108795166,13,125,1
272,0,2106032494,76.8557357788086,1.2809289693832397,2021.8837890625,10.0,0.5668795108795166,13,125,1
273,0,2126038297,76.8263168334961,1.2804386615753174,1932.3751220703125,10.0,0.5668795108795166,13,125,1
274,0,2146045916,76.76748657226562,1.2794580459594727,2022.785400390625,10.0,0.5668795108795166,13,125,1
275,0,2166035223,76.8263168334961,1.2804386615753174,2301.986572265625,10.0,0.5668795108795166,13,125,1
276,0,2186033966,76.8557357788086,1.2809289693832397,2611.262451171875,10.0,0.5668795108795166,13,125,1
277,0,2206043230,76.8263168334961,1.2804386615753174,2737.6455078125,10.0,0.5668795108795166,13,125,1
278,0,2226041239,76.76748657226562,1.2794580459594727,2491.646728515625,10.0,0.5668795108795166,13,125,1
279,0,2246024369,76.7968978881836,1.279948353767395,1835.123291015625,10.0,0.5668795108795166,13,125,1
280,0,2266033799,76.8557357788086,1.2809289693832397,1646.809326171875,10.0,0.5668795108795166,13,125,1
281,0,2286052276,76.7968978881836,1.279948353767395,1545.757568359375,10.0,0.5668795108795166,13,125,1
282,0,2306059192,76.76748657226562,1.2794580459594727,1662.395263671875,10.0,0.5668795108795166,13,125,1
283,0,2326045566,76.8263168334961,1.2804386615753174,2005.82080078125,10.0,0.5668795108795166,13,125,1
284,0,2346037312,76.8557357788086,1.2809289693832397,2438.126953125,10.0,0.5668795108795166,13,125,1
285,0,2366024167,76.7968978881836,1.279948353767395,2403.958740234375,10.0,0.5668795108795166,13,125,1
286,0,2386039916,86.46116638183594,1.4410194158554077,1552.498779296875,10.0,0.5668795108795166,13,125,1
287,0,2406039720,91.29328918457031,1.5215548276901245,1263.2503662109375,10.0,0.5668795108795166,13,125,1
288,0,2426023983,91.23445129394531,1.5205742120742798,1296.371826171875,10.0,0.5668795108795166,13,125,1
289,0,2446036607,91.20503234863281,1.5200839042663574,1244.4322509765625,10.0,0.5668795108795166,13,125,1
290,0,2466039173,91.26387023925781,1.5210645198822021,1133.8546142578125,10.0,0.5668795108795166,13,125,1
291,0,2486042363,91.29328918457031,1.5215548276901245,817.9832153320312,10.0,0.5668795108795166,13,125,1
292,0,2506036160,91.20503234863281,1.5200839042663574,671.3101196289062,10.0,0.5668795108795166,13,125,1
293,0,2526056624,91.26387023925781,1.5210645198822021,654.9022216796875,10.0,0.5668795108795166,13,125,1
