frame_number,subframe_number,time_cpu_cycles,guide_freq,vme_guide_freq,coarse_freq,runner_up_freq,fine_freq,tracked_freq,coarse_peak_mag,runner_up_peak_mag,fine_peak_mag,tracked_peak_mag,signal_power,competition_ratio,guide_vme_gap_hz,coarse_fine_gap_hz,tracked_fine_gap_hz,vme_last_rel_err,estimate_seq,inter_frame_proc_time_usec,inter_frame_proc_margin_usec,tx_write_time_usec,tx_overwrite_count,vme_iterations,track_selected,step_limited,valid
1040,0,3910970496,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,5063,31484,2131,0,3,1,1,1
1050,0,4011206162,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,6090,30867,2131,0,3,1,1,1
1060,0,4111168636,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,5931,30620,2131,0,3,1,1,1
1070,0,4210969498,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,5064,31511,2131,0,3,1,1,1
1080,0,15981604,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,4977,31650,2131,0,3,1,1,1
1090,0,116017520,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,5122,31470,2131,0,3,1,1,1
1100,0,215985295,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,4994,31638,2131,0,3,1,1,1
1110,0,316016421,1.5979899168014526,1.6000001430511475,1.6030150651931763,1.572864294052124,1.5596497058868408,1.5995745658874512,13.630483627319336,4.759413242340088,13.825033187866211,13.825033187866211,0.000691211607772857,0.3491742014884949,0.0020102262496948242,0.04336535930633545,0.03992486000061035,1.745877747927338e-11,14,5113,31451,2131,0,3,1,1,1
1120,0,420368447,1.3015074729919434,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3004019260406494,1.5596497058868408,15.049956321716309,3.2662649154663086,15.077508926391602,0.0,0.0007537728524766862,0.2170282006263733,0.001507401466369629,0.0011055469512939453,0.2592477798461914,9.817403834322391e-12,15,4990,31744,2131,0,3,0,0,1
1130,0,521700028,1.3165829181671143,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.2998003959655762,1.2998003959655762,14.632589340209961,3.0759100914001465,14.681233406066895,14.681233406066895,0.0007340690353885293,0.21020954847335815,0.016582846641540527,0.0017070770263671875,0.0,2.0737758177347132e-08,16,4982,31711,2131,0,3,1,0,1
1140,0,621705558,1.306532621383667,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.2995998859405518,1.2995998859405518,15.414695739746094,3.2106029987335205,15.473098754882812,15.473098754882812,0.0007736575789749622,0.2082819640636444,0.006532549858093262,0.0019075870513916016,0.0,5.36346300705759e-10,17,5015,31719,2131,0,3,1,0,1
1150,0,721681307,1.306532621383667,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.300201416015625,1.300201416015625,16.703767776489258,3.619082450866699,16.73563003540039,16.73563003540039,0.0008366878610104322,0.21666264533996582,0.006532549858093262,0.0013060569763183594,0.0,4.784810880842372e-10,18,4917,31688,2131,0,3,1,0,1
1160,0,821681882,1.3165829181671143,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3000009059906006,1.3000009059906006,14.077926635742188,2.981167793273926,14.119819641113281,14.119819641113281,0.0007059932686388493,0.21176184713840485,0.016582846641540527,0.0015065670013427734,0.0,3.394875136564224e-08,19,4913,31762,2131,0,3,1,0,1
1170,0,921746984,1.321608066558838,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.2998003959655762,1.2998003959655762,12.515317916870117,2.584320068359375,12.569953918457031,12.569953918457031,0.0006284276605583727,0.2064925581216812,0.02160799503326416,0.0017070770263671875,0.0,1.088237167046202e-09,20,5094,31643,2131,0,4,1,0,1
1180,0,1021697027,1.3115577697753906,1.3000000715255737,1.3015074729919434,1.3316582441329956,1.3000009059906006,1.3000009059906006,13.771921157836914,2.9543087482452393,13.804108619689941,13.804108619689941,0.0006902076420374215,0.21451681852340698,0.011557698249816895,0.0015065670013427734,0.0,4.654685525906643e-09,21,4988,31689,2131,0,3,1,0,1
1190,0,1121730219,1.3266332149505615,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3000009059906006,1.3503267765045166,13.995491027832031,2.9289512634277344,14.038402557373047,14.038402557373047,0.000701878743711859,0.20927821099758148,0.023366808891296387,0.0517578125,0.050325870513916016,3.774445644921798e-09,22,5035,31610,2131,0,4,1,0,1
1200,0,1221757621,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.3100008964538574,1.3499257564544678,11.927937507629395,2.4146804809570312,11.987464904785156,11.987464904785156,0.0005993607919663191,0.2024390548467636,0.018341779708862305,0.041757822036743164,0.03992486000061035,1.0461748445322883e-07,23,5252,31644,2131,0,3,1,1,1
1210,0,1321644069,1.2160804271697998,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3100008964538574,1.2300008535385132,22.030485153198242,4.816524982452393,5.482983589172363,5.482983589172363,0.0011039102682843804,0.21863000094890594,0.016080379486083984,0.10899591445922852,0.08000004291534424,5.5620450467586124e-09,24,5000,31736,2131,0,3,0,0,1
1220,0,1421720927,1.2160804271697998,1.1999999284744263,1.201004981994629,1.2311557531356812,1.3100008964538574,1.2300008535385132,28.720645904541016,6.4931640625,7.382229328155518,7.382229328155518,0.001437528757378459,0.2260800153017044,0.016080498695373535,0.10899591445922852,0.08000004291534424,7.249858047231328e-09,25,5342,31366,2131,0,3,0,0,1
1230,0,1521683899,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3100008964538574,1.2300008535385132,41.871543884277344,9.640823364257812,10.95349407196045,10.95349407196045,0.0020944371353834867,0.2302476167678833,0.006030082702636719,0.10899591445922852,0.08000004291534424,1.2195638943168774e-10,26,5154,31482,2131,0,3,0,0,1
1240,0,1621697283,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3000009059906006,1.2300008535385132,56.930931091308594,12.872934341430664,56.99067687988281,14.635652542114258,0.002849479205906391,0.22611494362354279,0.001004934310913086,0.09899592399597168,0.0700000524520874,6.384174776030704e-05,27,5334,31142,2131,0,2,0,1,1
1250,0,1721660442,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3000009059906006,1.2200008630752563,56.554752349853516,12.444684982299805,32.0637321472168,32.0637321472168,0.002833245787769556,0.22004666924476624,0.006030082702636719,0.09899592399597168,0.08000004291534424,1.1731174365259278e-10,28,5094,31544,2131,0,3,0,0,1
1260,0,1821651135,1.2060301303863525,1.1999999284744263,1.201004981994629,1.2311557531356812,1.3000009059906006,1.2200008630752563,59.29769515991211,12.943718910217285,33.449012756347656,33.449012756347656,0.002971451496705413,0.21828368306159973,0.0060302019119262695,0.09899592399597168,0.08000004291534424,1.0516265636084654e-10,29,5056,31480,2131,0,3,0,0,1
1270,0,1921599454,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.3000009059906006,1.2200008630752563,53.49114990234375,11.983349800109863,30.669315338134766,30.669315338134766,0.002678181743249297,0.2240249067544937,0.001004934310913086,0.09899592399597168,0.08000004291534424,6.384302105288953e-05,30,4936,31571,2131,0,2,0,0,1
1280,0,2021644136,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2900009155273438,1.2200008630752563,48.219722747802734,11.095611572265625,48.24803924560547,28.12017059326172,0.002412059111520648,0.23010525107383728,0.001004934310913086,0.08899593353271484,0.0700000524520874,6.384282460203394e-05,31,5141,31321,2131,0,2,0,1,1
1290,0,2121694604,1.0653266906738281,1.0500001907348633,1.0502512454986572,1.0804020166397095,1.2900009155273438,1.223634958267212,66.11804962158203,16.566152572631836,0.6385912299156189,0.6385912299156189,0.003305389080196619,0.2505541741847992,0.015326499938964844,0.23974967002868652,0.06636595726013184,4.635081207737812e-09,32,5291,31300,2131,0,3,0,0,1
1300,0,2221720894,1.0603015422821045,1.0500000715255737,1.0502512454986572,1.0804020166397095,1.2900009155273438,1.223634958267212,74.62877655029297,18.739974975585938,0.7283651232719421,0.7283651232719421,0.0037307876627892256,0.25110924243927,0.010301470756530762,0.23974967002868652,0.06636595726013184,5.066617680959951e-10,33,5409,31560,2131,0,3,0,0,1
1310,0,2321841460,1.2110552787780762,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2900009155273438,1.2100008726119995,49.56306457519531,10.845237731933594,43.117919921875,43.117919921875,0.002483482239767909,0.21881693601608276,0.011055231094360352,0.08899593353271484,0.08000004291534424,9.520313426492066e-10,34,5935,30944,2131,0,3,1,0,1
1320,0,2421747488,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2900009155273438,1.2100008726119995,53.38743591308594,12.02912712097168,46.852596282958984,46.852596282958984,0.002672504400834441,0.2253175675868988,0.001004934310913086,0.08899593353271484,0.08000004291534424,6.38415731373243e-05,35,5613,30842,2131,0,2,1,0,1
1330,0,2521625177,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2900009155273438,1.2100008726119995,49.30665969848633,11.357438087463379,43.56096649169922,43.56096649169922,0.0024663719814270735,0.23034287989139557,0.001004934310913086,0.08899593353271484,0.08000004291534424,6.384259177139029e-05,36,5102,31521,2131,0,2,1,0,1
1340,0,2621587238,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.280000925064087,1.2100008726119995,40.21762466430664,9.052398681640625,35.281211853027344,35.281211853027344,0.0020133331418037415,0.22508536279201508,0.006030082702636719,0.07899594306945801,0.0700000524520874,2.864789794276845e-10,37,4825,31729,2131,0,3,1,1,1
1350,0,2721620606,1.2160804271697998,1.2000000476837158,1.201004981994629,1.2311557531356812,1.280000925064087,1.2000008821487427,39.019779205322266,8.546354293823242,39.102970123291016,39.102970123291016,0.0019551522564142942,0.21902620792388916,0.016080379486083984,0.07899594306945801,0.08000004291534424,1.4380620250165066e-08,38,5011,31645,2131,0,3,1,0,1
1360,0,2821606162,1.2211055755615234,1.2000000476837158,1.201004981994629,1.2311557531356812,1.280000925064087,1.2000008821487427,36.52306365966797,8.01014232635498,36.59953308105469,36.59953308105469,0.001829981105402112,0.21931737661361694,0.021105527877807617,0.07899594306945801,0.08000004291534424,5.168821007828228e-05,39,4947,31715,2131,0,3,1,0,1
1370,0,2921844704,1.2110552787780762,1.2000000476837158,1.201004981994629,1.2311557531356812,1.280000925064087,1.2000008821487427,39.20477294921875,8.880043029785156,39.24441146850586,39.24441146850586,0.0019622233230620623,0.2265041321516037,0.011055231094360352,0.07899594306945801,0.08000004291534424,2.12699480250933e-09,40,5973,30867,2131,0,3,1,0,1
1380,0,3021664831,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.27000093460083,1.2004019021987915,43.04127883911133,9.916095733642578,43.06596374511719,43.06596374511719,0.002152979141101241,0.23038572072982788,0.006030082702636719,0.06899595260620117,0.06959903240203857,2.211152372311176e-10,41,5206,31358,2137,0,3,1,1,1
1390,0,3121624477,1.2060301303863525,1.1999999284744263,1.201004981994629,1.2311557531356812,1.27000093460083,1.2000259160995483,42.833717346191406,9.66126537322998,42.88322448730469,42.88322448730469,0.002144151832908392,0.22555281221866608,0.0060302019119262695,0.06899595260620117,0.06997501850128174,2.0999690875100896e-10,42,5068,31638,2131,0,3,1,0,1
1400,0,3221592485,1.2060301303863525,1.1999999284744263,1.201004981994629,1.2311557531356812,1.27000093460083,1.199625015258789,46.69489288330078,10.246070861816406,46.7957649230957,46.7957649230957,0.002339573809877038,0.21942594647407532,0.0060302019119262695,0.06899595260620117,0.07037591934204102,1.70709918423384e-10,43,4924,31705,2131,0,3,1,0,1
1410,0,3321622042,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.27000093460083,1.199625015258789,50.57881164550781,11.097458839416504,50.68805694580078,50.68805694580078,0.0025341706350445747,0.21940924227237701,0.006030082702636719,0.06899595260620117,0.07037591934204102,1.309213154554456e-10,44,5065,31676,2131,0,3,1,0,1
1420,0,3421599273,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2600009441375732,1.2000259160995483,54.045677185058594,12.228382110595703,54.1019287109375,54.1019287109375,0.0027050781063735485,0.22626012563705444,0.006030082702636719,0.058995962142944336,0.0599750280380249,1.0791327553771879e-10,45,4963,31704,2131,0,3,1,1,1
1430,0,3521570369,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2600009441375732,1.2004520893096924,66.35086059570312,15.283954620361328,66.38813781738281,66.38813781738281,0.0033189086243510246,0.23035050928592682,0.001004934310913086,0.058995962142944336,0.05954885482788086,6.384051812347025e-05,46,4958,31675,2131,0,2,1,0,1
1440,0,3621588192,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2600009441375732,1.2000510692596436,49.16192626953125,11.177099227905273,49.205604553222656,49.205604553222656,0.0024602245539426804,0.22735275328159332,0.006030082702636719,0.058995962142944336,0.05994987487792969,1.746845723626933e-10,47,4947,31659,2131,0,3,1,0,1
1450,0,3721588632,1.2060301303863525,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2600009441375732,1.1996500492095947,48.31293487548828,10.619410514831543,48.41277313232422,48.41277313232422,0.002420477569103241,0.21980470418930054,0.006030082702636719,0.058995962142944336,0.060350894927978516,1.5931890529063963e-10,48,4950,31514,2131,0,3,1,0,1
1460,0,3821601071,1.2110552787780762,1.1999999284744263,1.201004981994629,1.2311557531356812,1.2500009536743164,1.1996500492095947,32.834129333496094,7.201076984405518,32.90559387207031,32.90559387207031,0.0016451231203973293,0.21931682527065277,0.011055350303649902,0.0489959716796875,0.05035090446472168,2.114321384638629e-09,49,5006,31679,2131,0,3,1,1,1
1470,0,3921557850,1.201004981994629,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2400009632110596,1.2000761032104492,27.95830535888672,6.3153581619262695,27.989032745361328,27.989032745361328,0.001399443601258099,0.22588486969470978,0.001004934310913086,0.038995981216430664,0.03992486000061035,6.384232983691618e-05,50,4947,31686,2131,0,2,1,1,1
1480,0,4021570156,1.1959798336029053,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2300009727478027,1.2005021572113037,24.41004180908203,5.623432159423828,24.42315673828125,24.42315673828125,0.0012210116256028414,0.23037372529506683,0.004020214080810547,0.028995990753173828,0.029498815536499023,1.1589555010127484e-10,51,4948,31630,2131,0,3,1,1,1
1490,0,4121597210,1.180904507637024,1.2000000476837158,1.201004981994629,1.2311557531356812,1.220000982284546,1.20012629032135,23.08258628845215,5.218009948730469,23.10745620727539,23.10745620727539,0.0011553545482456684,0.22605828940868378,0.019095540046691895,0.018996000289916992,0.0198746919631958,7.169299465203949e-08,52,5107,31532,2131,0,3,1,1,1
1500,0,4221585331,1.1758793592453003,1.2000000476837158,1.201004981994629,1.2311557531356812,1.210000991821289,1.199750304222107,13.821518898010254,3.0357937812805176,13.85093879699707,13.85093879699707,0.0006924819317646325,0.21964256465435028,0.024120688438415527,0.008996009826660156,0.010250687599182129,2.114827424293253e-08,53,4989,31564,2131,0,4,1,1,1
1510,0,26680520,1.1758793592453003,1.2000000476837158,1.201004981994629,1.2311557531356812,1.2000010013580322,1.1997754573822021,13.860803604125977,3.0259463787078857,13.893391609191895,13.893391609191895,0.0006945814820937812,0.21830959618091583,0.024120688438415527,0.0010039806365966797,0.00022554397583007812,8.99940655330056e-09,54,5280,31314,2131,0,4,1,1,1
1520,0,126600274,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.210000991821289,1.2499258518218994,28.686256408691406,6.234837532043457,28.74818229675293,28.74818229675293,0.001437415019609034,0.21734580397605896,0.0012562274932861328,0.04125523567199707,0.03992486000061035,9.563295468029143e-12,55,4928,31720,2131,0,3,1,1,1
1530,0,226604387,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.220000982284546,1.249499797821045,28.78916358947754,6.10319185256958,28.884410858154297,28.884410858154297,0.001444058958441019,0.2119961529970169,0.0037688016891479492,0.031255245208740234,0.029498815536499023,9.448194310257563e-11,56,4912,31769,2132,0,3,1,1,1
1540,0,326638007,1.2412060499191284,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.2300009727478027,1.2498756647109985,27.277603149414062,5.958874702453613,27.329566955566406,27.329566955566406,0.0013665297301486135,0.21845301985740662,0.008794069290161133,0.0212552547454834,0.0198746919631958,1.0002285666388389e-09,57,5027,31668,2131,0,3,1,1,1
1550,0,426667260,1.246231198310852,1.2500001192092896,1.2512562274932861,1.2814069986343384,1.2400009632110596,1.2502516508102417,28.106887817382812,6.277136325836182,28.138545989990234,28.138545989990234,0.0014067405136302114,0.22333088517189026,0.0037689208984375,0.011255264282226562,0.010250687599182129,9.82598030718762e-11,58,5126,31532,2131,0,3,1,1,1
1560,0,526660887,1.2412060499191284,1.25,1.2512562274932861,1.2814069986343384,1.2498254776000977,1.2498254776000977,28.074039459228516,6.093194007873535,28.13532066345215,28.13532066345215,0.0014068011660128832,0.21704016625881195,0.008793950080871582,0.0014307498931884766,0.0,9.258411814982992e-10,59,5039,31613,2131,0,3,1,0,1
1570,0,626652263,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.2496249675750732,1.2496249675750732,28.514633178710938,6.046233654022217,28.609256744384766,28.609256744384766,0.0014302581548690796,0.21203967928886414,0.0037688016891479492,0.0016312599182128906,0.0,9.713268384059504e-11,60,4964,31658,2131,0,3,1,0,1
1580,0,726647204,1.246231198310852,1.25,1.2512562274932861,1.2814069986343384,1.2502264976501465,1.2502264976501465,28.448965072631836,6.232857704162598,28.49980926513672,28.49980926513672,0.001425020513124764,0.2190890908241272,0.0037688016891479492,0.0010297298431396484,0.0,9.763528874273675e-11,61,4949,31767,2131,0,3,1,0,1
1590,0,826689786,1.2512562274932861,1.25,1.2512562274932861,1.2814069986343384,1.250427007675171,1.250427007675171,24.531959533691406,5.481841087341309,24.559112548828125,24.559112548828125,0.0012277808273211122,0.22345712780952454,0.0012562274932861328,0.0008292198181152344,0.0,8.878733685768747e-12,62,5125,31586,2131,0,3,1,0,1
1600,0,926706297,1.427135705947876,1.4499999284744263,1.4522613286972046,1.4221105575561523,1.250427007675171,1.3268179893493652,6.351813316345215,2.0474298000335693,0.11240405589342117,0.11240405589342117,0.0003201159415766597,0.3223378360271454,0.022864222526550293,0.2018343210220337,0.07639098167419434,4.510621209874444e-09,63,4954,31635,2131,0,4,0,0,1
1610,0,1026666644,1.4321608543395996,1.4499999284744263,1.4522613286972046,1.4221105575561523,1.250427007675171,1.327219009399414,7.164618015289307,2.2822623252868652,0.12075574696063995,0.12075574696063995,0.00036075906245969236,0.31854626536369324,0.01783907413482666,0.2018343210220337,0.07679200172424316,3.1453122772973074e-08,64,4875,31764,2131,0,3,0,0,1
1620,0,1126670877,1.4371858835220337,1.4499999284744263,1.4522613286972046,1.4221105575561523,1.250427007675171,1.327219009399414,10.873604774475098,3.380373954772949,0.1651543229818344,0.1651543229818344,0.0005465403664857149,0.3108788728713989,0.012814044952392578,0.2018343210220337,0.07679200172424316,8.588882383087082e-10,65,4892,31704,2131,0,3,0,0,1
1630,0,1226704787,1.4371858835220337,1.4499999284744263,1.4522613286972046,1.4221105575561523,1.2604269981384277,1.3268179893493652,8.014985084533691,2.60640025138855,8.085138320922852,0.1470925211906433,0.0004042083746753633,0.3251909017562866,0.012814044952392578,0.19183433055877686,0.0663909912109375,1.9345045565444252e-09,66,5049,31723,2131,0,3,0,1,1
1640,0,1326748090,1.4321608543395996,1.4500000476837158,1.4522613286972046,1.4221105575561523,1.2604269981384277,1.3271939754486084,5.9168596267700195,1.840378761291504,0.08979710936546326,0.08979710936546326,0.0002974024973809719,0.3110397756099701,0.01783919334411621,0.19183433055877686,0.06676697731018066,2.9346553631626193e-08,67,5190,31736,2131,0,3,0,0,1
1650,0,1426682751,1.5125627517700195,1.500000238418579,1.5025125741958618,1.4723618030548096,1.2604269981384277,1.3263919353485107,8.911294937133789,2.952944755554199,0.0843743234872818,0.0843743234872818,0.0004499977803789079,0.331371009349823,0.01256251335144043,0.24208557605743408,0.06596493721008301,1.4439449635972323e-09,68,4908,31726,2131,0,3,0,0,1
1660,0,1526698245,1.5125627517700195,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2604269981384277,1.3263919353485107,9.895807266235352,3.153002977371216,0.07383397221565247,0.07383397221565247,0.0004980913363397121,0.31862008571624756,0.01256263256072998,0.24208557605743408,0.06596493721008301,1.4376096979518138e-09,69,4967,31528,2131,0,3,0,0,1
1670,0,1626725782,1.4371858835220337,1.4499999284744263,1.4522613286972046,1.4221105575561523,1.2604269981384277,1.3271939754486084,9.160787582397461,2.9241180419921875,0.15609949827194214,0.15609949827194214,0.00046134431613609195,0.31919941306114197,0.012814044952392578,0.19183433055877686,0.06676697731018066,1.3773259199822974e-09,70,5103,31664,2131,0,3,0,0,1
1680,0,1726713048,1.3467336893081665,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2604269981384277,1.340427041053772,6.1717634201049805,1.299754023551941,5.434254169464111,5.434254169464111,0.00030940535361878574,0.21059685945510864,0.0032663345336914062,0.09133172035217285,0.08000004291534424,6.518613426820252e-11,71,5060,31614,2131,0,3,1,0,1
1690,0,1826725448,1.4221105575561523,1.4000002145767212,1.4020100831985474,1.3718593120574951,1.2604269981384277,1.3287979364395142,5.96868896484375,1.797847867012024,0.26690003275871277,0.26690003275871277,0.0002995202085003257,0.30121320486068726,0.022110342979431152,0.14158308506011963,0.06837093830108643,6.281651865336357e-10,72,4995,31680,2131,0,4,0,0,1
1700,0,1926718900,1.4221105575561523,1.4000000953674316,1.4020100831985474,1.3718593120574951,1.2604269981384277,1.3283969163894653,4.405218601226807,1.3807927370071411,0.21740740537643433,0.21740740537643433,0.00022164206893648952,0.31344476342201233,0.022110462188720703,0.14158308506011963,0.0679699182510376,2.5159880845393445e-09,73,4962,31718,2131,0,4,0,0,1
1710,0,2026688882,1.3417085409164429,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2604269981384277,1.340427041053772,7.1805315017700195,1.5111509561538696,6.323215007781982,6.323215007781982,0.000359984376700595,0.2104511260986328,0.008291482925415039,0.09133172035217285,0.08000004291534424,5.322771112759028e-10,74,4951,31649,2131,0,3,1,0,1
1720,0,2126720218,1.3417085409164429,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2604269981384277,1.340427041053772,10.32936954498291,2.083623170852661,9.243597030639648,9.243597030639648,0.0005191375967115164,0.20171833038330078,0.008291482925415039,0.09133172035217285,0.08000004291534424,2.2985707781586484e-10,75,5082,31689,2131,0,3,1,0,1
1730,0,2226689794,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2604269981384277,1.340427041053772,7.254944801330566,1.4887149333953857,6.451151371002197,6.451151371002197,0.00036426077713258564,0.20520003139972687,0.018341779708862305,0.09133172035217285,0.08000004291534424,2.2410155509078322e-08,76,4951,31739,2131,0,3,1,0,1
1740,0,2326694525,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2704269886016846,1.340427041053772,6.94094705581665,1.4555230140686035,6.12052583694458,6.12052583694458,0.00034804583992809057,0.20970092713832855,0.018341779708862305,0.08133172988891602,0.0700000524520874,2.599993464968975e-08,77,4985,31661,2131,0,3,1,1,1
1750,0,2426715517,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2704269886016846,1.3496249914169312,6.290196418762207,1.262174129486084,6.325322151184082,6.325322151184082,0.00031623311224393547,0.20065735280513763,0.018341779708862305,0.08133172988891602,0.07919800281524658,3.115549773724524e-08,78,5030,31648,2131,0,3,1,0,1
1760,0,2526685562,1.3316582441329956,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2704269886016846,1.35002601146698,8.023693084716797,1.6542900800704956,8.054878234863281,8.054878234863281,0.0004027432296425104,0.20617564022541046,0.018341779708862305,0.08133172988891602,0.07959902286529541,1.1389977849773913e-08,79,4906,31737,2131,0,3,1,0,1
1770,0,2626698007,1.3366833925247192,1.3499999046325684,1.3517587184906006,1.3819096088409424,1.2704269886016846,1.35002601146698,8.245378494262695,1.72127103805542,8.271381378173828,8.271381378173828,0.00041356394649483263,0.20875585079193115,0.013316512107849121,0.08133172988891602,0.07959902286529541,1.6475356634515492e-09,80,4954,31684,2131,0,3,1,0,1
1780,0,2726715964,1.3366833925247192,1.350000023841858,1.3517587184906006,1.3819096088409424,1.2804269790649414,1.3496249914169312,9.835393905639648,1.9702422618865967,9.891345977783203,9.891345977783203,0.0004945069085806608,0.20032164454460144,0.013316631317138672,0.07133173942565918,0.06919801235198975,7.421098180415697e-10,81,5037,31596,2131,0,3,1,1,1
1790,0,2826774273,1.4773869514465332,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2804269790649414,1.3263417482376099,5.981794834136963,1.9657301902770996,0.05331410467624664,0.05331410467624664,0.00030182479531504214,0.3286187946796417,0.022613167762756348,0.2220855951309204,0.04591476917266846,1.8687185132648665e-09,82,5144,31695,2131,0,4,0,0,1
1800,0,2926726487,1.4773869514465332,1.5,1.5025125741958618,1.4723618030548096,1.2804269790649414,1.3263417482376099,5.137920379638672,1.6550440788269043,0.04051816463470459,0.04051816463470459,0.00025881477631628513,0.32212334871292114,0.022613048553466797,0.2220855951309204,0.04591476917266846,3.6385094936974838e-09,83,4930,31852,2131,0,4,0,0,1
1810,0,3026716315,1.4824120998382568,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2804269790649414,1.3263417482376099,6.734979629516602,2.2405996322631836,0.06437286734580994,0.06437286734580994,0.0003401843423489481,0.33268097043037415,0.017588019371032715,0.2220855951309204,0.04591476917266846,3.8948805070049275e-08,84,4975,31595,2131,0,3,0,0,1
1820,0,3126724611,1.4773869514465332,1.5000001192092896,1.5025125741958618,1.4723618030548096,1.2904269695281982,1.3267427682876587,6.649744033813477,2.121223211288452,6.694730758666992,0.04927457869052887,0.00033471029018983245,0.3189932107925415,0.022613167762756348,0.21208560466766357,0.03631579875946045,1.3647101226865743e-09,85,4915,31609,2131,0,4,0,1,1
