frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
140,0,3746288182,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
145,0,3846285191,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
150,0,3946289006,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
155,0,4046292970,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
160,0,4146320925,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
165,0,4246292190,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
170,0,51329434,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
175,0,151322358,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
180,0,251313164,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
185,0,351300830,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
190,0,451322505,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
195,0,551326219,0.0,0.0,0.0,10.0,0.6540917754173279,15,200,0
200,0,657742779,89.9879379272461,1.4997990131378174,9900.2880859375,10.0,0.6540917754173279,15,200,1
205,0,759620018,89.99996948242188,1.4999995231628418,9120.9384765625,10.0,0.6540917754173279,15,200,1
210,0,859562497,89.9879379272461,1.4997990131378174,10367.47265625,10.0,0.6540917754173279,15,200,1
215,0,959529315,89.99996948242188,1.4999995231628418,11400.314453125,10.0,0.6540917754173279,15,200,1
220,0,1059544276,89.9879379272461,1.4997990131378174,10950.4892578125,10.0,0.6540917754173279,15,200,1
225,0,1159554013,89.99996948242188,1.4999995231628418,11882.470703125,10.0,0.6540917754173279,15,200,1
230,0,1259598280,89.9879379272461,1.4997990131378174,9969.9580078125,10.0,0.6540917754173279,15,200,1
235,0,1359607819,89.99996948242188,1.4999995231628418,10052.3349609375,10.0,0.6540917754173279,15,200,1
240,0,1459615090,89.9879379272461,1.4997990131378174,9274.8828125,10.0,0.6540917754173279,15,200,1
245,0,1559595805,89.99996948242188,1.4999995231628418,8817.1845703125,10.0,0.6540917754173279,15,200,1
250,0,1659603291,90.01200103759766,1.5002000331878662,6649.318359375,10.0,0.6540917754173279,15,200,1
255,0,1759553535,89.99996948242188,1.4999995231628418,8045.67431640625,10.0,0.6540917754173279,15,200,1
260,0,1859617166,90.01200103759766,1.5002000331878662,6865.837890625,10.0,0.6540917754173279,15,200,1
265,0,1959616720,89.99996948242188,1.4999995231628418,5985.3720703125,10.0,0.6540917754173279,15,200,1
270,0,2059607291,90.01200103759766,1.5002000331878662,5786.71044921875,10.0,0.6540917754173279,15,200,1
275,0,2159629793,89.97590637207031,1.499598503112793,5367.84716796875,10.0,0.6540917754173279,15,200,1
280,0,2259572076,90.01200103759766,1.5002000331878662,6447.73583984375,10.0,0.6540917754173279,15,200,1
285,0,2359534455,89.97590637207031,1.499598503112793,6781.93310546875,10.0,0.6540917754173279,15,200,1
290,0,2459544667,90.01200103759766,1.5002000331878662,6847.6806640625,10.0,0.6540917754173279,15,200,1
295,0,2559542333,89.97590637207031,1.499598503112793,6459.8076171875,10.0,0.6540917754173279,15,200,1
300,0,2659573848,90.01200103759766,1.5002000331878662,7275.62158203125,10.0,0.6540917754173279,15,200,1
305,0,2759550169,90.01200103759766,1.5002000331878662,100.45549011230469,10.0,0.6540917754173279,15,200,1
310,0,2859544942,90.02403259277344,1.5004005432128906,8050.60107421875,10.0,0.6540917754173279,15,200,1
315,0,2959552418,89.9879379272461,1.4997990131378174,8073.92236328125,10.0,0.6540917754173279,15,200,1
320,0,3059545608,90.02403259277344,1.5004005432128906,8628.9833984375,10.0,0.6540917754173279,15,200,1
325,0,3159548237,89.9879379272461,1.4997990131378174,6850.3134765625,10.0,0.6540917754173279,15,200,1
330,0,3259540532,89.99996948242188,1.4999995231628418,7390.091796875,10.0,0.6540917754173279,15,200,1
335,0,3359548935,89.9879379272461,1.4997990131378174,6957.01220703125,10.0,0.6540917754173279,15,200,1
340,0,3459545851,89.99996948242188,1.4999995231628418,7326.744140625,10.0,0.6540917754173279,15,200,1
345,0,3559582254,89.9879379272461,1.4997990131378174,7663.21875,10.0,0.6540917754173279,15,200,1
350,0,3659569737,89.99996948242188,1.4999995231628418,7992.97998046875,10.0,0.6540917754173279,15,200,1
355,0,3759554554,89.9879379272461,1.4997990131378174,9074.802734375,10.0,0.6540917754173279,15,200,1
360,0,3859579039,89.99996948242188,1.4999995231628418,7207.33935546875,10.0,0.6540917754173279,15,200,1
365,0,3959611631,89.9879379272461,1.4997990131378174,10132.8125,10.0,0.6540917754173279,15,200,1
370,0,4059593600,89.99996948242188,1.4999995231628418,10724.0869140625,10.0,0.6540917754173279,15,200,1
375,0,4159606270,89.9879379272461,1.4997990131378174,10929.3193359375,10.0,0.6540917754173279,15,200,1
380,0,4259663104,89.99996948242188,1.4999995231628418,9293.4267578125,10.0,0.6540917754173279,15,200,1
385,0,64737767,89.9879379272461,1.4997990131378174,10936.9736328125,10.0,0.6540917754173279,15,200,1
390,0,164678381,89.99996948242188,1.4999995231628418,8339.505859375,10.0,0.6540917754173279,15,200,1
395,0,264638821,89.9879379272461,1.4997990131378174,8475.546875,10.0,0.6540917754173279,15,200,1
400,0,364569982,89.99996948242188,1.4999995231628418,7827.9453125,10.0,0.6540917754173279,15,200,1
