frame_number,subframe_number,time_cpu_cycles,sample_power_mean,power_threshold,best_score,selected_score,left_neighbor_score,right_neighbor_score,guide_freq,coarse_freq,fine_freq,guide_peak_mag,coarse_peak_mag,fine_peak_mag,signal_power,alpha,range_step,selected_range_meters,best_range_bin,selected_range_bin,prev_selected_range_bin,window_length,sample_count,is_filled,valid,gate_changed,search_max_bin
21,0,3458265996,0.0,0.0,2236951.25,2236951.25,1343972.0,817385.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,10,0,0,0,57
22,0,3468249570,0.0,0.0,2410665.75,2410665.75,1413890.25,873574.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,11,0,0,0,57
23,0,3478242637,0.0,0.0,2545877.75,2545877.75,1475073.875,906771.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,11,0,0,0,57
24,0,3488253863,0.0,0.0,2635562.5,2635562.5,1517032.625,918522.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,12,0,0,0,57
25,0,3498238576,0.0,0.0,2729218.0,2729218.0,1563511.875,929687.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,12,0,0,0,57
26,0,3508233300,0.0,0.0,2826587.75,2826587.75,1616355.25,942643.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,13,0,0,0,57
27,0,3518229816,0.0,0.0,2922902.0,2922902.0,1684937.25,954482.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,13,0,0,0,57
28,0,3528241619,0.0,0.0,3046737.5,3046737.5,1790771.375,972462.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,14,0,0,0,57
29,0,3538204958,0.0,0.0,3174698.5,3174698.5,1902449.5,993102.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,14,0,0,0,57
30,0,3548222668,0.0,0.0,3288901.25,3288901.25,2004973.125,1010288.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,15,0,0,0,57
31,0,3558224362,0.0,0.0,3393519.75,3393519.75,2089229.375,1029744.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,15,0,0,0,57
32,0,3568196306,0.0,0.0,3499046.75,3499046.75,2168816.25,1050351.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,16,0,0,0,57
33,0,3578202178,0.0,0.0,3608003.0,3608003.0,2244768.0,1076060.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,16,0,0,0,57
34,0,3588222442,0.0,0.0,3734220.0,3734220.0,2328006.5,1109692.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,17,0,0,0,57
35,0,3598210750,0.0,0.0,3885334.5,3885334.5,2422544.0,1157047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,17,0,0,0,57
36,0,3608221609,0.0,0.0,4027868.5,4027868.5,2518526.0,1199040.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,18,0,0,0,57
37,0,3618216436,0.0,0.0,4147456.75,4147456.75,2601887.75,1231599.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,18,0,0,0,57
38,0,3628230615,0.0,0.0,4232979.0,4232979.0,2662643.5,1251710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,19,0,0,0,57
39,0,3638254465,0.0,0.0,4301070.5,4301070.5,2712414.75,1267131.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,19,0,0,0,57
40,0,3648253585,0.0,0.0,4334857.0,4334857.0,2737044.25,1271822.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,20,0,0,0,57
41,0,3658279147,0.0,0.0,4391056.0,4391056.0,2775923.0,1279881.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,20,0,0,0,57
42,0,3668334437,0.0,0.0,4464689.5,4464689.5,2835904.0,1288096.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,21,0,0,0,57
43,0,3678344425,0.0,0.0,4481340.5,4481340.5,2864816.5,1285737.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,21,0,0,0,57
44,0,3688344647,0.0,0.0,4481781.5,4481781.5,2870321.5,1288530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,22,0,0,0,57
45,0,3698361757,0.0,0.0,4480773.5,4480773.5,2868566.5,1302771.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,22,0,0,0,57
46,0,3708333659,0.0,0.0,4491122.0,4491122.0,2882041.75,1322539.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,23,0,0,0,57
47,0,3718359640,0.0,0.0,4497684.0,4497684.0,2896902.5,1329554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,23,0,0,0,57
48,0,3728354113,0.0,0.0,4496454.0,4496454.0,2914146.75,1332277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,24,0,0,0,57
49,0,3738295417,0.0,0.0,4504588.0,4504588.0,2912682.75,1353396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,24,0,0,0,57
50,0,3748307083,0.0,0.0,4509096.5,4509096.5,2918171.75,1361387.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,25,0,0,0,57
51,0,3758259920,0.0,0.0,4520019.5,4520019.5,2926256.75,1375847.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,25,0,0,0,57
52,0,3768228220,0.0,0.0,4545583.5,4545583.5,2940587.25,1394103.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,26,0,0,0,57
53,0,3778237731,0.0,0.0,4607506.0,4607506.0,2970669.75,1432113.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,26,0,0,0,57
54,0,3788278913,0.0,0.0,4663419.0,4663419.0,2988689.0,1466506.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,27,0,0,0,57
55,0,3798267716,0.0,0.0,4735007.0,4735007.0,3019054.25,1508390.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,27,0,0,0,57
56,0,3808255008,0.0,0.0,4811263.5,4811263.5,3046017.0,1555706.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,28,0,0,0,57
57,0,3818243696,0.0,0.0,4889056.0,4889056.0,3077311.25,1594832.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,28,0,0,0,57
58,0,3828217782,0.0,0.0,4968497.0,4968497.0,3111669.25,1630016.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,29,0,0,0,57
59,0,3838261403,0.0,0.0,5061317.0,5061317.0,3148530.0,1668900.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,29,0,0,0,57
60,0,3848294938,0.0,0.0,5243756.5,5243756.5,3227045.0,1741685.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,30,0,0,0,57
61,0,3858290160,0.0,0.0,5438212.0,5438212.0,3296629.5,1825724.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,30,0,0,0,57
62,0,3868271486,0.0,0.0,5626232.5,5626232.5,3360000.5,1912676.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,31,0,0,0,57
63,0,3878272171,0.0,0.0,5820416.0,5820416.0,3432402.75,1985905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,31,0,0,0,57
64,0,3888250743,0.0,0.0,6032173.5,6032173.5,3520517.25,2061841.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,32,0,0,0,57
65,0,3898239088,0.0,0.0,6242210.0,6242210.0,3595947.25,2141611.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,32,0,0,0,57
66,0,3908275861,0.0,0.0,6455859.0,6455859.0,3661472.5,2218794.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,33,0,0,0,57
67,0,3918272319,0.0,0.0,6722052.5,6722052.5,3749556.0,2314471.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,33,0,0,0,57
68,0,3928270058,0.0,0.0,6935012.5,6935012.5,3805451.0,2400554.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,34,0,0,0,57
69,0,3938250780,0.0,0.0,7088281.0,7088281.0,3841117.5,2470113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,34,0,0,0,57
70,0,3948242438,0.0,0.0,7248365.5,7248365.5,3890925.5,2534444.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,35,0,0,0,57
71,0,3958217582,0.0,0.0,7432900.0,7432900.0,3954750.0,2602118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,35,0,0,0,57
72,0,3968223519,0.0,0.0,7638359.0,7638359.0,4043716.0,2672815.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,36,0,0,0,57
73,0,3978257158,0.0,0.0,7809771.0,7809771.0,4121720.5,2725787.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,36,0,0,0,57
74,0,3988263645,0.0,0.0,7980690.0,7980690.0,4192597.5,2781000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,37,0,0,0,57
75,0,3998259750,0.0,0.0,8180436.5,8180436.5,4275595.0,2856569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,37,0,0,0,57
76,0,4008248776,0.0,0.0,8429503.0,8429503.0,4385331.0,2947388.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,38,0,0,0,57
77,0,4018236167,0.0,0.0,8734033.0,8734033.0,4511006.0,3066889.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,38,0,0,0,57
78,0,4028251217,0.0,0.0,9006190.0,9006190.0,4613559.0,3180029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,39,0,0,0,57
79,0,4038249285,0.0,0.0,9262430.0,9262430.0,4709865.0,3282186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,39,0,0,0,57
80,0,4048274698,0.0,0.0,9533923.0,9533923.0,4845643.5,3377261.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,40,0,0,0,57
81,0,4058253169,0.0,0.0,9772181.0,9772181.0,4934877.5,3464350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,40,0,0,0,57
82,0,4068212921,0.0,0.0,10009839.0,10009839.0,5040534.5,3544371.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,41,0,0,0,57
83,0,4078195335,0.0,0.0,10268662.0,10268662.0,5176066.0,3628339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,41,0,0,0,57
84,0,4088209855,0.0,0.0,10534035.0,10534035.0,5317449.5,3713014.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,42,0,0,0,57
85,0,4098262833,0.0,0.0,10793443.0,10793443.0,5435045.0,3798252.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,42,0,0,0,57
86,0,4108279164,0.0,0.0,11073746.0,11073746.0,5577046.5,3896341.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,43,0,0,0,57
87,0,4118271570,0.0,0.0,11370972.0,11370972.0,5731980.5,3998562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,43,0,0,0,57
88,0,4128251587,0.0,0.0,11633765.0,11633765.0,5861943.5,4092167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,44,0,0,0,57
89,0,4138268897,0.0,0.0,11848291.0,11848291.0,5966599.0,4159394.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,44,0,0,0,57
90,0,4148259073,0.0,0.0,12033013.0,12033013.0,6062703.0,4217042.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,45,0,0,0,57
91,0,4158241666,0.0,0.0,12179232.0,12179232.0,6124421.5,4262534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,45,0,0,0,57
92,0,4168268979,0.0,0.0,12311310.0,12311310.0,6185721.5,4305285.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,46,0,0,0,57
93,0,4178279165,0.0,0.0,12435859.0,12435859.0,6247864.0,4341775.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,46,0,0,0,57
94,0,4188281459,0.0,0.0,12543956.0,12543956.0,6308426.0,4367931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,47,0,0,0,57
95,0,4198248315,0.0,0.0,12651359.0,12651359.0,6370766.5,4400107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,47,0,0,0,57
96,0,4208269276,0.0,0.0,12759153.0,12759153.0,6418878.5,4440741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,48,0,0,0,57
97,0,4218259882,0.0,0.0,12831082.0,12831082.0,6448025.5,4474836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,48,0,0,0,57
98,0,4228238528,0.0,0.0,12872810.0,12872810.0,6493503.0,4490865.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,49,0,0,0,57
99,0,4238230414,0.0,0.0,12879994.0,12879994.0,6528788.5,4490356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,49,0,0,0,57
100,0,4248236583,0.0,0.0,12858491.0,12858491.0,6545343.5,4484292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,50,0,0,0,57
101,0,4258234327,0.0,0.0,12853999.0,12853999.0,6556036.5,4487368.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,50,0,0,0,57
102,0,4268224850,0.0,0.0,12900525.0,12900525.0,6566573.5,4515004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,51,0,0,0,57
103,0,4278230471,0.0,0.0,12991735.0,12991735.0,6577625.0,4561855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,51,0,0,0,57
104,0,4288222389,0.0,0.0,13088902.0,13088902.0,6594440.0,4605408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,52,0,0,0,57
105,0,3270135,0.0,0.0,13193375.0,13193375.0,6633973.5,4640683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,52,0,0,0,57
106,0,13291377,0.0,0.0,13312517.0,13312517.0,6723146.0,4665758.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,53,0,0,0,57
107,0,23285539,0.0,0.0,13416399.0,13416399.0,6793304.0,4683839.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,53,0,0,0,57
108,0,33271233,0.0,0.0,13528505.0,13528505.0,6877935.5,4701578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,54,0,0,0,57
109,0,43300554,0.0,0.0,13622949.0,13622949.0,6975202.0,4707052.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,54,0,0,0,57
110,0,53245046,0.0,0.0,13709756.0,13709756.0,7059933.5,4714269.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,55,0,0,0,57
111,0,63250545,0.0,0.0,13795286.0,13795286.0,7133661.5,4725936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,55,0,0,0,57
112,0,73261381,0.0,0.0,13886283.0,13886283.0,7219033.5,4739740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,56,0,0,0,57
113,0,83286165,0.0,0.0,13969143.0,13969143.0,7286333.0,4748758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,56,0,0,0,57
114,0,93298608,0.0,0.0,14044143.0,14044143.0,7344817.5,4756033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,57,0,0,0,57
115,0,103293553,0.0,0.0,14128016.0,14128016.0,7415916.5,4767084.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,57,0,0,0,57
116,0,113282845,0.0,0.0,14213581.0,14213581.0,7497291.0,4779804.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,58,0,0,0,57
117,0,123257512,0.0,0.0,14296329.0,14296329.0,7561985.5,4790093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,58,0,0,0,57
118,0,133232449,0.0,0.0,14407258.0,14407258.0,7657323.0,4807833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024999999441206455,0.043606117367744446,0.6104856729507446,14,14,14,200,59,0,0,0,57
