frame_number,subframe_number,time_cpu_cycles,heart_rate_bpm,heart_rate_hz,confidence,sample_rate_hz,range_meters,selected_range_bin,window_length,valid
43,0,3678344425,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
44,0,3688344647,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
45,0,3698361757,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
46,0,3708333659,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
47,0,3718359640,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
48,0,3728354113,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
49,0,3738295417,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
50,0,3748307083,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
51,0,3758259920,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
52,0,3768228220,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
53,0,3778237731,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
54,0,3788278913,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
55,0,3798267716,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
56,0,3808255008,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
57,0,3818243696,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
58,0,3828217782,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
59,0,3838261403,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
60,0,3848294938,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
61,0,3858290160,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
62,0,3868271486,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
63,0,3878272171,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
64,0,3888250743,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
65,0,3898239088,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
66,0,3908275861,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
67,0,3918272319,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
68,0,3928270058,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
69,0,3938250780,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
70,0,3948242438,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
71,0,3958217582,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
72,0,3968223519,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
73,0,3978257158,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
74,0,3988263645,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
75,0,3998259750,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
76,0,4008248776,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
77,0,4018236167,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
78,0,4028251217,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
79,0,4038249285,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
80,0,4048274698,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
81,0,4058253169,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
82,0,4068212921,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
83,0,4078195335,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
84,0,4088209855,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
85,0,4098262833,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
86,0,4108279164,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
87,0,4118271570,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
88,0,4128251587,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
89,0,4138268897,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
90,0,4148259073,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
91,0,4158241666,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
92,0,4168268979,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
93,0,4178279165,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
94,0,4188281459,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
95,0,4198248315,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
96,0,4208269276,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
97,0,4218259882,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
98,0,4228238528,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
99,0,4238230414,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
100,0,4248236583,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
101,0,4258234327,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
102,0,4268224850,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
103,0,4278230471,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
104,0,4288222389,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
105,0,3270135,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
106,0,13291377,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
107,0,23285539,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
108,0,33271233,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
109,0,43300554,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
110,0,53245046,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
111,0,63250545,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
112,0,73261381,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
113,0,83286165,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
114,0,93298608,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
115,0,103293553,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
116,0,113282845,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
117,0,123257512,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
118,0,133232449,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
119,0,143263621,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
120,0,153285198,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
121,0,163264981,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
122,0,173272987,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
123,0,183256301,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
124,0,193284298,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
125,0,203258302,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
126,0,213247540,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
127,0,223256234,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
128,0,233250020,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
129,0,243236574,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
130,0,253233830,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
131,0,263266180,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
132,0,273269844,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
133,0,283290155,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
134,0,293300915,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
135,0,303290821,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
136,0,313238002,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
137,0,323230681,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
138,0,333258637,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
139,0,343276833,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
140,0,353264884,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
141,0,363281786,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
142,0,373249782,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
143,0,383245796,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
144,0,393249256,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
145,0,403252009,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
146,0,413229412,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
147,0,423234954,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
148,0,433261986,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
149,0,443260957,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
150,0,453252284,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
151,0,463253365,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
152,0,473282146,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
153,0,483293130,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
154,0,493264209,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
155,0,503266479,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
156,0,513261588,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
157,0,523230990,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
158,0,533255744,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
159,0,543271197,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
160,0,553286855,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
161,0,563277772,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
162,0,573280164,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
163,0,583252092,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
164,0,593259181,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
165,0,603261317,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
166,0,613251142,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
167,0,623247398,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
168,0,633253786,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
169,0,643247439,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
170,0,653250614,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
171,0,663267331,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
172,0,673251809,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
173,0,683245936,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
174,0,693247462,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
175,0,703238028,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
176,0,713217483,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
177,0,723243483,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
178,0,733266527,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
179,0,743291955,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
180,0,753289503,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
181,0,763275709,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
182,0,773279792,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
183,0,783280708,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
184,0,793253529,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
185,0,803261496,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
186,0,813275074,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
187,0,823289435,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
188,0,833295601,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
189,0,843281279,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
190,0,853275605,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
191,0,863277580,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
192,0,873280982,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
193,0,883260974,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
194,0,893260589,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
195,0,903260011,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
196,0,913250039,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
197,0,923280810,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
198,0,933288535,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
199,0,943284054,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
200,0,953272916,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
201,0,963260049,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
202,0,973230426,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
203,0,983231296,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
204,0,993261400,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
205,0,1003243066,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
206,0,1013251462,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
207,0,1023271205,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
208,0,1033259440,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
209,0,1043260140,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
210,0,1053256009,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
211,0,1063253569,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
212,0,1073228632,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
213,0,1083229521,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
214,0,1093254033,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
215,0,1103236487,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
216,0,1113248567,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
217,0,1123247429,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
218,0,1133248302,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
219,0,1143247674,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
220,0,1153240506,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
221,0,1163242186,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
222,0,1173229435,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
223,0,1183237753,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
224,0,1193248027,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
225,0,1203266094,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
226,0,1213267341,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
227,0,1223246975,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
228,0,1233246060,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
229,0,1243255883,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
230,0,1253224725,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
231,0,1263234904,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
232,0,1273258624,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
233,0,1283251468,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
234,0,1293247003,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
235,0,1303245301,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
236,0,1313243680,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
237,0,1323250800,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
238,0,1333237010,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
239,0,1343238521,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
240,0,1353245344,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
241,0,1363262736,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
242,0,1373275359,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
243,0,1383284621,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
244,0,1393282046,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
245,0,1403258499,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
246,0,1413281410,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
247,0,1423278165,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
248,0,1433275075,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
249,0,1443271890,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
250,0,1453267833,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
251,0,1463273481,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
252,0,1473264109,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
253,0,1483265864,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
254,0,1493273981,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
255,0,1503270333,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
256,0,1513271531,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
257,0,1523270775,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
258,0,1533273187,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
259,0,1543267966,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
260,0,1553273931,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
261,0,1563275409,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
262,0,1573249358,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
263,0,1583249009,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
264,0,1593265703,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
265,0,1603260523,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
266,0,1613253966,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
267,0,1623268663,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
268,0,1633269784,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
269,0,1643280871,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
270,0,1653271460,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
271,0,1663283555,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
272,0,1673280712,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
273,0,1683279580,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
274,0,1693272923,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
275,0,1703274517,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
276,0,1713268318,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
277,0,1723243775,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
278,0,1733273918,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
279,0,1743269443,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
280,0,1753269711,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
281,0,1763274918,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
282,0,1773271457,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
283,0,1783247374,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
284,0,1793255921,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
285,0,1803277160,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
286,0,1813275737,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
287,0,1823255312,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
288,0,1833244821,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
289,0,1843251422,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
290,0,1853249318,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
291,0,1863263621,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
292,0,1873257294,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
293,0,1883218348,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
294,0,1893219375,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
295,0,1903226755,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
296,0,1913232385,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
297,0,1923228993,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
298,0,1933251008,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
299,0,1943226992,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
300,0,1953229333,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
301,0,1963224048,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
302,0,1973230180,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
303,0,1983244668,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
304,0,1993245106,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
305,0,2003249303,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
306,0,2013247780,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
307,0,2023250497,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
308,0,2033284040,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
309,0,2043363777,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
310,0,2053402727,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
311,0,2063361097,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
312,0,2073374704,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
313,0,2083401436,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
314,0,2093397249,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
315,0,2103386856,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
316,0,2113358740,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
317,0,2123353349,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
318,0,2133344481,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
319,0,2143338601,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
320,0,2153349995,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
321,0,2163344682,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
322,0,2173333931,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
323,0,2183342888,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
324,0,2193311446,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
325,0,2203317677,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
326,0,2213333256,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
327,0,2223335144,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
328,0,2233320361,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
329,0,2243300085,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
330,0,2253299156,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
331,0,2263306154,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
332,0,2273331312,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
333,0,2283304626,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
334,0,2293282292,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
335,0,2303285935,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
336,0,2313305109,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
337,0,2323309821,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
338,0,2333303570,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
339,0,2343309480,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
340,0,2353348021,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
341,0,2363337187,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
342,0,2373332134,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
343,0,2383321689,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
344,0,2393303768,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
345,0,2403269443,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
346,0,2413266449,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
347,0,2423247938,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
348,0,2433247207,0.0,0.0,0.0,10.0,0.6104856729507446,14,200,0
